date,slot_number,session,direction,decision_idx,flag_ordinal,entry_time,entry_symbol,entry_price,entry_bar_idx,exit_time,exit_price,exit_reason,net_pct,peak_net_pct,entry_chop,chop_score,tq,lock_fired,hold_bars,w1a,h50_held,ignored_flags,regime_hold,regime_eligible,hold_minutes,mode,mode_reason,h50_hold_at,relax,legs,runner_used,mae_net_pct,tp1_hit,trend_at_entry,e_close,e_ema20,e_ema50,e_slope,ax_mode,ax_at,ax_net,pp_armed,pp_fired,pp_arm_at,pp_arm_idx,pp_flip_at,pp_fire_at,pp_fire_idx,pp_peak,pp_give,peak_at
20260622,2,MORNING,UP_RED,2242,2,2026-06-22T09:30:00+09:00,0193T0,40405.0,2243,2026-06-22T10:22:00+09:00,43790.0,TIME_WINDOW_TP2_FULL,8.283901,8.283900507362949,False,2,,False,17,1.2,False,0,False,True,52.0,,,,,"[('2026-06-22T10:22:00+09:00', np.float64(43790.0), 1.0, 'TIME_WINDOW_TP2_FULL', 8.2839)]",False,0.0,True,True,2805000.0,2771132.217751131,2763431.657143891,1696.6670553516597,,,,True,False,2026-06-22T09:57:00+09:00,2251.0,,,,,,2026-06-22T10:22:00+09:00
20260622,3,AFTERNOON,UP_RED,2299,4,2026-06-22T12:21:00+09:00,0193T0,43560.0,2300,2026-06-22T13:15:00+09:00,42605.0,TIME_WINDOW_STOP_LOSS,-2.281382,0.931129476584022,False,1,,False,17,0.7999999999999998,True,0,False,True,54.0,,,2026-06-22T12:57:00+09:00,,"[('2026-06-22T13:15:00+09:00', 42605.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.2814)]",False,-2.8550275482093666,False,True,2920000.0,2905658.899417715,2888526.11861087,1284.648219964467,,,,False,False,,,,,,,,2026-06-22T12:41:00+09:00
20260623,1,MORNING,DOWN_BLUE,2405,4,2026-06-23T10:33:00+09:00,0197X0,7400.0,2406,2026-06-23T11:18:00+09:00,7675.0,OPPOSITE_SIGNAL,3.624595,4.502567567567568,False,1,,False,14,1.0,False,0,False,True,45.0,,,,,"[('2026-06-23T11:18:00+09:00', 7675.0, 1.0, 'OPPOSITE_SIGNAL', 3.6246)]",False,-0.4952702702702702,True,True,2819000.0,2859602.3291495373,2882916.2197898515,-2608.8252975447103,,,,False,False,,,,,,,,2026-06-23T11:01:00+09:00
20260623,2,AFTERNOON,DOWN_BLUE,2444,6,2026-06-23T12:30:00+09:00,0197X0,7970.0,2445,2026-06-23T12:42:00+09:00,7990.0,TIME_WINDOW_BREAKEVEN_STOP,0.160728,1.853826850690088,False,1,,False,3,1.0,False,0,False,True,12.0,,,,,"[('2026-06-23T12:42:00+09:00', 7990.0, 1.0, 'TIME_WINDOW_BREAKEVEN_STOP', 0.1607)]",False,0.0,False,True,2706000.0,2738463.1835224917,2774591.6037117005,-2799.657294354867,,,,False,False,,,,,,,,2026-06-23T12:37:00+09:00
20260623,3,AFTERNOON,DOWN_BLUE,2463,8,2026-06-23T13:27:00+09:00,0197X0,7990.0,2464,2026-06-23T13:59:00+09:00,8325.0,TIME_WINDOW_AFTERNOON_TP,4.100876,4.100876095118899,False,2,,False,10,1.0,False,0,False,True,32.0,,,,,"[('2026-06-23T13:59:00+09:00', np.float64(8325.0), 1.0, 'TIME_WINDOW_AFTERNOON_TP', 4.1009)]",False,-0.5277847309136421,False,True,2701000.0,2715880.5595328645,2741054.136100821,-1634.8626979924738,,,,False,False,,,,,,,,2026-06-23T13:59:00+09:00
20260624,1,MORNING,DOWN_BLUE,2612,1,2026-06-24T10:00:00+09:00,0197X0,8005.0,2613,2026-06-24T10:10:00+09:00,8375.0,TIME_WINDOW_TP2_FULL,4.342761,4.530043722673329,False,2,,False,3,1.0,False,0,False,True,10.0,,,,,"[('2026-06-24T10:10:00+09:00', np.float64(8375.0), 0.8, 'TIME_WINDOW_TP2_FULL', 4.53)]",False,-0.08994378513429106,True,False,2669000.0,2656553.7115934924,2628845.5874722404,1638.9556133779697,,,,False,False,,,,,,,,2026-06-24T10:10:00+09:00
20260624,2,MORNING,UP_RED,2625,2,2026-06-24T10:39:00+09:00,0193T0,35220.0,2626,2026-06-24T10:48:00+09:00,34450.0,TIME_WINDOW_STOP_LOSS,-2.27527,0.0,False,2,,False,2,1.0,False,0,False,True,9.0,,,,,"[('2026-06-24T10:48:00+09:00', 34450.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.2753)]",False,-2.2752697331061897,False,True,2658000.0,2639833.0677180043,2629335.1385028693,1169.9943468216807,,,,False,False,,,,,,,,
20260624,3,AFTERNOON,DOWN_BLUE,2678,5,2026-06-24T13:18:00+09:00,0197X0,9215.0,2679,2026-06-24T13:33:00+09:00,9110.0,TIME_WINDOW_STOP_LOSS,-1.228974,0.7236028214867065,False,1,,False,4,1.0,False,0,False,True,15.0,,,,,"[('2026-06-24T13:33:00+09:00', 9110.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.229)]",False,-1.5543136190992946,False,True,2473000.0,2501797.436627357,2533689.4098037025,-2477.118767498061,,,,False,False,,,,,,,,2026-06-24T13:23:00+09:00
20260625,1,MORNING,UP_RED,2806,1,2026-06-25T09:06:00+09:00,0193T0,13340.0,2807,2026-06-25T09:51:00+09:00,13630.0,OPPOSITE_SIGNAL,2.082984,1.8956521739130434,False,0,,False,14,1.0,False,0,False,True,45.0,,,,,"[('2026-06-25T09:51:00+09:00', 13630.0, 1.0, 'OPPOSITE_SIGNAL', 2.083)]",False,-0.015067466266866565,False,True,2868000.0,2694563.264138974,2667850.8985700724,8169.351078772452,,,,False,False,,,,,,,,2026-06-25T09:48:00+09:00
20260625,2,MORNING,DOWN_BLUE,2821,2,2026-06-25T09:51:00+09:00,0197X0,11875.0,2822,2026-06-25T10:18:00+09:00,11720.0,TIME_WINDOW_STOP_LOSS,-1.394695,0.0,False,2,,False,8,1.0,False,0,False,True,27.0,,,,,"[('2026-06-25T10:18:00+09:00', 11720.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3947)]",False,-1.3946947368421054,False,False,2901000.0,2846124.609717595,2766863.554625192,5474.956954073627,,,,False,False,,,,,,,,
20260626,1,MORNING,DOWN_BLUE,2933,1,2026-06-26T09:06:00+09:00,0197X0,12320.0,2934,2026-06-26T10:22:00+09:00,13335.0,TIME_WINDOW_TP2_FULL,8.144886,8.144886363636363,False,0,,False,25,1.0,False,0,False,True,76.0,,,,,"[('2026-06-26T10:22:00+09:00', np.float64(13335.0), 1.0, 'TIME_WINDOW_TP2_FULL', 8.1449)]",False,-0.008847402597402599,True,False,2842000.0,2871360.348385549,2855873.507522325,-566.2656131563708,,,,True,False,2026-06-26T09:54:00+09:00,2949.0,,,,,,2026-06-26T10:22:00+09:00
20260629,1,MORNING,UP_RED,3070,1,2026-06-29T09:36:00+09:00,0193T0,13025.0,3071,2026-06-29T10:03:00+09:00,12865.0,TIME_WINDOW_STOP_LOSS,-1.31785,0.0,False,2,,False,8,1.0,False,0,False,True,27.0,,,,,"[('2026-06-29T10:03:00+09:00', 12865.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3179)]",False,-1.3178502879078695,False,False,2612000.0,2651275.4269470265,2701009.901033241,-3633.0571850300767,,,,False,False,,,,,,,,
20260630,1,MORNING,UP_RED,3194,1,2026-06-30T09:27:00+09:00,0193T0,13475.0,3195,2026-06-30T11:34:00+09:00,14580.0,TIME_WINDOW_TP2_FULL,8.106642,8.106641929499071,False,2,,False,42,1.0,False,0,False,True,127.0,,,,,"[('2026-06-30T11:34:00+09:00', np.float64(14580.0), 1.0, 'TIME_WINDOW_TP2_FULL', 8.1066)]",False,-0.05291280148423006,True,False,2629000.0,2629060.820599411,2634608.29533297,-228.91001359047368,,,,True,False,2026-06-30T10:42:00+09:00,3219.0,,,,,,2026-06-30T11:34:00+09:00
20260701,1,MORNING,DOWN_BLUE,3319,1,2026-07-01T09:21:00+09:00,0197X0,12430.0,3320,2026-07-01T11:20:00+09:00,13440.0,TIME_WINDOW_TP2_FULL,8.031858,8.031858407079646,False,2,,False,39,1.0,False,0,False,True,119.0,,,,,"[('2026-07-01T11:20:00+09:00', np.float64(13440.0), 1.0, 'TIME_WINDOW_TP2_FULL', 8.0319)]",False,0.0,True,False,2646000.0,2638905.4944861927,2625487.300102826,837.2530570272356,,,,True,False,2026-07-01T10:39:00+09:00,3345.0,,,,,,2026-07-01T11:20:00+09:00
20260702,1,MORNING,UP_RED,3454,1,2026-07-02T09:45:00+09:00,0193T0,12870.0,3455,2026-07-02T09:57:00+09:00,12710.0,TIME_WINDOW_STOP_LOSS,-1.332634,0.0,False,2,,False,3,1.0,False,0,False,True,12.0,,,,,"[('2026-07-02T09:57:00+09:00', 12710.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3326)]",False,-1.3326340326340325,False,False,2309000.0,2384879.9217674294,2487115.188887492,-7270.007709693629,,,,False,False,,,,,,,,
20260703,1,MORNING,UP_RED,3570,1,2026-07-03T09:12:00+09:00,0193T0,13560.0,3571,2026-07-03T09:44:00+09:00,14130.0,TIME_WINDOW_TP2_FULL,3.905251,4.111651917404129,False,0,,False,10,1.0,False,0,False,True,32.0,,,,,"[('2026-07-03T09:44:00+09:00', np.float64(14130.0), 0.8, 'TIME_WINDOW_TP2_FULL', 4.1117)]",False,0.0,True,False,2213000.0,2235304.8372825193,2279848.741137079,-2728.520046411548,,,,False,False,,,,,,,,2026-07-03T09:44:00+09:00
20260706,1,MORNING,DOWN_BLUE,3700,1,2026-07-06T09:21:00+09:00,0197X0,12475.0,3701,2026-07-06T10:13:00+09:00,12990.0,TIME_WINDOW_TP2_FULL,3.836088,4.036392785571143,False,2,,False,17,1.0,False,0,False,True,52.0,,,,,"[('2026-07-06T10:13:00+09:00', np.float64(12990.0), 0.8, 'TIME_WINDOW_TP2_FULL', 4.0364)]",False,0.0,True,False,2432000.0,2387282.2515463405,2317105.6967248106,4689.563398987055,,,,False,False,,,,,,,,2026-07-06T10:13:00+09:00
20260708,1,MORNING,UP_RED,3961,1,2026-07-08T09:42:00+09:00,0193T0,13160.0,3962,2026-07-08T10:33:00+09:00,12995.0,TIME_WINDOW_STOP_LOSS,-1.343237,0.0999240121580547,False,2,,False,16,1.0,False,0,False,True,51.0,,,,,"[('2026-07-08T10:33:00+09:00', 12995.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3432)]",False,-1.3432370820668693,False,False,2107000.0,2141483.4004365257,2188708.023910967,-3335.021384120919,,,,False,False,,,,,,,,2026-07-08T09:43:00+09:00
20260709,1,MORNING,UP_RED,4076,1,2026-07-09T09:06:00+09:00,0193T0,13255.0,4077,2026-07-09T09:21:00+09:00,13075.0,TIME_WINDOW_STOP_LOSS,-1.447378,0.0,False,0,,False,4,1.0,False,0,False,True,15.0,,,,,"[('2026-07-09T09:21:00+09:00', 13075.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.4474)]",False,-1.4473783477932856,False,False,2224000.0,2152489.434415752,2178660.751597075,1850.581567466259,,,,False,False,,,,,,,,
20260709,2,MORNING,DOWN_BLUE,4092,2,2026-07-09T09:54:00+09:00,0197X0,12750.0,4093,2026-07-09T12:00:00+09:00,13535.0,PP_EXIT,6.064078,7.7496470588235296,False,2,,False,41,1.2,True,0,False,True,126.0,,,2026-07-09T12:00:00+09:00,,"[('2026-07-09T12:00:00+09:00', 13535.0, 1.0, 'PP_EXIT', 6.0641)]",False,-0.08996078431372549,True,True,2185000.0,2189303.5039622607,2189463.45480691,-182.18182885367423,,,,True,True,2026-07-09T11:15:00+09:00,4119.0,2026-07-09T11:57:00+09:00,2026-07-09T12:00:00+09:00,4134.0,7.7496,1.6856,2026-07-09T11:50:00+09:00
20260710,1,MORNING,UP_RED,4203,1,2026-07-10T09:06:00+09:00,0193T0,13235.0,4204,2026-07-10T09:27:00+09:00,13060.0,TIME_WINDOW_STOP_LOSS,-1.411711,0.0,False,0,,False,6,1.0,False,0,False,True,21.0,,,,,"[('2026-07-10T09:27:00+09:00', 13060.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.4117)]",False,-1.411711371363808,False,True,2292000.0,2221442.2531895903,2216066.3677136265,3099.3319300562143,,,,False,False,,,,,,,,
20260710,2,MORNING,DOWN_BLUE,4216,2,2026-07-10T09:45:00+09:00,0197X0,12635.0,4217,2026-07-10T12:03:00+09:00,13370.0,PP_EXIT,5.724495,7.385833003561536,False,2,,False,45,1.2,True,0,False,True,138.0,,,2026-07-10T12:00:00+09:00,,"[('2026-07-10T12:03:00+09:00', 13370.0, 1.0, 'PP_EXIT', 5.7245)]",False,-0.010922041946972693,True,False,2262000.0,2258892.752430359,2239875.918897575,903.0237184665166,,,,True,True,2026-07-10T11:15:00+09:00,4246.0,2026-07-10T11:57:00+09:00,2026-07-10T12:03:00+09:00,4262.0,7.3858,1.6613,2026-07-10T11:51:00+09:00
20260714,1,MORNING,UP_RED,4462,1,2026-07-14T09:21:00+09:00,0193T0,13495.0,4463,2026-07-14T10:17:00+09:00,14055.0,TIME_WINDOW_TP2_FULL,3.850419,4.05779918488329,False,2,,False,18,1.0,False,0,False,True,56.0,,,,,"[('2026-07-14T10:17:00+09:00', np.float64(14055.0), 0.8, 'TIME_WINDOW_TP2_FULL', 4.0578)]",False,-0.01593182660244535,True,False,1839000.0,1874212.8745410338,1932958.1633696568,-3835.027076312341,,,,False,False,,,,,,,,2026-07-14T10:17:00+09:00
20260715,1,MORNING,DOWN_BLUE,4596,1,2026-07-15T09:45:00+09:00,0197X0,8755.0,4597,2026-07-15T09:51:00+09:00,8480.0,TIME_WINDOW_STOP_LOSS,-3.229583,0.0,False,2,,False,1,1.0,False,0,False,True,6.0,,,,,"[('2026-07-15T09:51:00+09:00', 8480.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -3.2296)]",False,-3.229583095374072,False,False,2120000.0,2055902.8510740367,1950444.1253430226,6920.647945182631,,,,False,False,,,,,,,,
20260715,2,AFTERNOON,UP_RED,4627,2,2026-07-15T11:18:00+09:00,0193T0,19655.0,4628,2026-07-15T11:24:00+09:00,19425.0,TIME_WINDOW_STOP_LOSS,-1.259629,0.0,False,1,,False,1,1.2,False,0,False,True,6.0,,,,,"[('2026-07-15T11:24:00+09:00', 19425.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.2596)]",False,-1.259628593233274,False,True,2133000.0,2112267.4441570663,2066252.401647854,2724.3917694753036,,,,False,False,,,,,,,,
20260715,3,AFTERNOON,UP_RED,4652,4,2026-07-15T12:33:00+09:00,0193T0,19840.0,4653,2026-07-15T13:27:00+09:00,19970.0,TIME_WINDOW_PROFIT_LOCK_STOP,0.564919,2.151915322580645,False,1,,False,17,0.7999999999999998,True,0,False,True,54.0,,,2026-07-15T13:18:00+09:00,,"[('2026-07-15T13:27:00+09:00', 19970.0, 1.0, 'TIME_WINDOW_PROFIT_LOCK_STOP', 0.5649)]",False,-0.26633064516129035,False,True,2140000.0,2129004.0605254667,2105693.469704844,1400.2665426596068,,,,False,False,,,,,,,,2026-07-15T12:56:00+09:00
20260716,1,MORNING,DOWN_BLUE,4709,1,2026-07-16T09:06:00+09:00,0197X0,10685.0,4710,2026-07-16T09:54:00+09:00,11245.0,OPPOSITE_SIGNAL,5.14862,6.037342068320075,False,0,,False,15,1.0,False,0,False,True,48.0,,,,,"[('2026-07-16T09:54:00+09:00', 11245.0, 1.0, 'OPPOSITE_SIGNAL', 5.1486)]",False,0.0,True,True,1904000.0,2070602.8521345693,2100607.8557621217,-8024.810439270455,,,,True,False,2026-07-16T09:42:00+09:00,4721.0,2026-07-16T09:51:00+09:00,,,,,2026-07-16T09:50:00+09:00
20260720,1,MORNING,UP_RED,4839,1,2026-07-20T09:18:00+09:00,0193T0,14980.0,4840,2026-07-20T09:30:00+09:00,14620.0,TIME_WINDOW_STOP_LOSS,-2.492123,1.4112817089452603,False,1,,False,3,1.0,False,0,False,True,12.0,,,,,"[('2026-07-20T09:30:00+09:00', 14620.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.4921)]",False,-2.4921228304405876,False,False,1889000.0,1849764.152821867,1852193.1827087416,1502.3190731124487,,,,False,False,,,,,,,,2026-07-20T09:24:00+09:00
20260720,2,MORNING,DOWN_BLUE,4851,2,2026-07-20T09:54:00+09:00,0197X0,11330.0,4852,2026-07-20T10:54:00+09:00,12410.0,TIME_WINDOW_TP2_FULL,9.437952,9.437952338923212,False,2,,False,20,1.2,False,0,False,True,60.0,,,,,"[('2026-07-20T10:54:00+09:00', np.float64(12410.0), 1.0, 'TIME_WINDOW_TP2_FULL', 9.438)]",False,-1.148631950573698,True,False,1848000.0,1860011.3405545524,1857352.1789617827,-381.72159027680755,,,,True,False,2026-07-20T10:33:00+09:00,4864.0,,,,,,2026-07-20T10:54:00+09:00
20260720,3,AFTERNOON,DOWN_BLUE,4919,10,2026-07-20T13:18:00+09:00,0197X0,12400.0,4920,2026-07-20T13:24:00+09:00,12205.0,TIME_WINDOW_STOP_LOSS,-1.661855,0.0,False,2,,False,1,0.7999999999999998,False,0,False,True,6.0,,,,,"[('2026-07-20T13:24:00+09:00', 12205.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.6619)]",False,-1.6618548387096774,False,True,1759000.0,1778333.1257860854,1786281.2779290737,-1113.5215481254272,,,,False,False,,,,,,,,
20260721,1,MORNING,UP_RED,4966,1,2026-07-21T09:21:00+09:00,0193T0,13400.0,4967,2026-07-21T10:54:00+09:00,14210.0,PP_EXIT,5.95209,7.593134328358209,False,2,,False,30,1.0,False,0,False,True,93.0,,,,,"[('2026-07-21T10:54:00+09:00', 14210.0, 1.0, 'PP_EXIT', 5.9521)]",False,-0.9478358208955224,True,False,1768000.0,1768091.3031657848,1775713.0243704775,-314.81732124392875,,,,True,True,2026-07-21T10:12:00+09:00,4983.0,2026-07-21T10:54:00+09:00,2026-07-21T10:54:00+09:00,4997.0,7.5931,1.641,2026-07-21T10:37:00+09:00
20260721,2,AFTERNOON,UP_RED,5015,3,2026-07-21T11:48:00+09:00,0193T0,14260.0,5016,2026-07-21T12:38:00+09:00,14855.0,TIME_WINDOW_AFTERNOON_TP,4.080645,4.080645161290322,False,1,,False,16,1.0,False,0,False,True,50.0,,,,,"[('2026-07-21T12:38:00+09:00', np.float64(14855.0), 1.0, 'TIME_WINDOW_AFTERNOON_TP', 4.0806)]",False,-1.0012622720897617,False,True,1830000.0,1820065.995447703,1810856.264522206,781.3769582773093,,,,False,False,,,,,,,,2026-07-21T12:38:00+09:00
20260722,1,MORNING,DOWN_BLUE,5100,1,2026-07-22T09:45:00+09:00,0197X0,9440.0,5101,2026-07-22T10:15:00+09:00,9305.0,TIME_WINDOW_STOP_LOSS,-1.519492,1.3922669491525426,True,3,,False,9,0.8,False,0,False,True,30.0,,,,,"[('2026-07-22T10:15:00+09:00', 9305.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.5195)]",False,-1.5194915254237287,False,False,1984000.0,1957989.5383627205,1913411.3963327256,2881.1674966234714,,,,False,False,,,,,,,,2026-07-22T09:54:00+09:00
20260722,2,AFTERNOON,DOWN_BLUE,5178,3,2026-07-22T13:39:00+09:00,0197X0,9965.0,5179,2026-07-22T14:06:00+09:00,10410.0,TIME_WINDOW_AFTERNOON_TP,4.373708,4.373707977922729,False,1,,False,8,1.2,False,0,False,True,27.0,,,,,"[('2026-07-22T14:06:00+09:00', 10410.0, 1.0, 'TIME_WINDOW_AFTERNOON_TP', 4.3737)]",False,-0.3406924234821877,False,True,1941000.0,1949626.6429290036,1953087.0832433917,-493.35033646482043,,,,False,False,,,,,,,,2026-07-22T14:06:00+09:00
20260723,1,MORNING,DOWN_BLUE,5240,1,2026-07-23T10:27:00+09:00,0197X0,10320.0,5241,2026-07-23T11:45:00+09:00,10820.0,PP_EXIT,4.75281,7.900581395348838,False,2,,False,25,1.0,False,0,False,True,78.0,,,,,"[('2026-07-23T11:45:00+09:00', 10820.0, 1.0, 'PP_EXIT', 4.7528)]",False,-0.09001937984496122,True,False,1916000.0,1922106.6295673882,1913943.066056713,83.95648748101667,,,,True,True,2026-07-23T11:00:00+09:00,5251.0,2026-07-23T11:45:00+09:00,2026-07-23T11:45:00+09:00,5266.0,7.9006,3.1478,2026-07-23T11:25:00+09:00
20260723,2,AFTERNOON,UP_RED,5299,4,2026-07-23T13:24:00+09:00,0193T0,15625.0,5300,2026-07-23T13:42:00+09:00,15450.0,TIME_WINDOW_STOP_LOSS,-1.209472,0.54976,False,2,,False,5,1.0,False,0,False,True,18.0,,,,,"[('2026-07-23T13:42:00+09:00', 15450.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.2095)]",False,-1.2094719999999999,False,True,1918000.0,1900487.9877889883,1894617.4465875672,954.3899352014996,,,,False,False,,,,,,,,2026-07-23T13:33:00+09:00
20260723,3,AFTERNOON,UP_RED,5322,6,2026-07-23T14:33:00+09:00,0193T0,15635.0,5323,2026-07-23T14:39:00+09:00,15400.0,TIME_WINDOW_STOP_LOSS,-1.592389,0.0,False,1,,False,1,1.0,False,0,False,True,6.0,,,,,"[('2026-07-23T14:39:00+09:00', 15400.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.5924)]",False,-1.5923888711224816,False,True,1928000.0,1912415.0767107941,1906247.5384514576,887.8555734099355,,,,False,False,,,,,,,,
20260727,1,MORNING,UP_RED,5466,1,2026-07-27T09:06:00+09:00,0193T0,13300.0,5467,2026-07-27T10:24:00+09:00,13370.0,OPPOSITE_SIGNAL,0.43609,0.43609022556390975,False,0,,False,25,1.0,False,0,False,True,78.0,,,,,"[('2026-07-27T10:24:00+09:00', 13370.0, 1.0, 'OPPOSITE_SIGNAL', 0.4361)]",False,-0.1275187969924812,False,False,1814000.0,1795325.11697627,1813374.8516824862,25.516257857671008,,,,False,False,,,,,,,,2026-07-27T10:13:00+09:00
20260727,2,MORNING,DOWN_BLUE,5492,2,2026-07-27T10:24:00+09:00,0197X0,12245.0,5493,2026-07-27T12:55:00+09:00,13245.0,TIME_WINDOW_TP2_FULL,8.072846,8.07284605961617,False,2,,False,50,1.0,False,0,False,True,151.0,,,,,"[('2026-07-27T12:55:00+09:00', np.float64(13245.0), 1.0, 'TIME_WINDOW_TP2_FULL', 8.0728)]",False,-0.4981625153123724,True,False,1817000.0,1814817.1127715565,1815110.2374978226,77.13316335435957,,,,True,False,2026-07-27T12:33:00+09:00,5535.0,,,,,,2026-07-27T12:55:00+09:00
20260728,1,MORNING,DOWN_BLUE,5593,1,2026-07-28T09:06:00+09:00,0197X0,12325.0,5594,2026-07-28T10:00:00+09:00,12830.0,OPPOSITE_SIGNAL,4.005517,3.8433265720081136,False,0,,False,17,1.0,False,0,False,True,54.0,,,,,"[('2026-07-28T10:00:00+09:00', 12830.0, 1.0, 'OPPOSITE_SIGNAL', 4.0055)]",False,0.0,True,False,1659000.0,1766454.6057927897,1765845.3634427823,-4361.035242562415,,,,False,False,,,,,,,,2026-07-28T09:57:00+09:00
20260730,1,MORNING,UP_RED,5857,1,2026-07-30T09:36:00+09:00,0193T0,12990.0,5858,2026-07-30T09:54:00+09:00,12820.0,TIME_WINDOW_STOP_LOSS,-1.398075,0.0,False,2,,False,5,1.0,False,0,False,True,18.0,,,,,"[('2026-07-30T09:54:00+09:00', 12820.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3981)]",False,-1.398075442648191,False,False,1346000.0,1381693.0098685254,1427399.7871341542,-3322.4402911900543,,,,False,False,,,,,,,,
20260731,1,MORNING,UP_RED,5974,1,2026-07-31T09:06:00+09:00,0193T0,13240.0,5975,2026-07-31T09:30:00+09:00,13070.0,TIME_WINDOW_STOP_LOSS,-1.373414,0.0,False,0,,False,7,1.0,False,0,False,True,24.0,,,,,"[('2026-07-31T09:30:00+09:00', 13070.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -1.3734)]",False,-1.3734138972809669,False,True,1694000.0,1416144.7720052865,1397474.8576546272,12103.067034505075,,,,False,False,,,,,,,,
20260731,2,MORNING,DOWN_BLUE,5988,2,2026-07-31T09:48:00+09:00,0197X0,12740.0,5989,2026-07-31T10:44:00+09:00,13270.0,TIME_WINDOW_TP2_FULL,3.864301,4.068288854003139,False,2,,False,18,1.2,False,0,False,True,56.0,,,,,"[('2026-07-31T10:44:00+09:00', np.float64(13270.0), 0.8, 'TIME_WINDOW_TP2_FULL', 4.0683)]",False,0.0,True,False,1666000.0,1612046.0137736504,1517721.5247060582,6052.182665058877,,,,False,False,,,,,,,,2026-07-31T10:44:00+09:00
20260803,1,MORNING,UP_RED,6114,1,2026-08-03T09:45:00+09:00,0193T0,9585.0,6115,2026-08-03T10:09:00+09:00,9720.0,TIME_WINDOW_TRAILING_STOP,1.66193,3.924778299426187,False,2,,False,7,1.0,False,0,False,True,24.0,,,,,"[('2026-08-03T10:09:00+09:00', 9720.0, 0.8, 'TIME_WINDOW_TRAILING_STOP', 1.3178)]",False,-0.454981742305686,True,False,1596000.0,1607475.2888131347,1631102.2480152654,-1432.744816949591,,,,False,False,,,,,,,,2026-08-03T10:05:00+09:00
20260803,2,MORNING,DOWN_BLUE,6131,2,2026-08-03T10:36:00+09:00,0197X0,9530.0,6132,2026-08-03T10:42:00+09:00,9315.0,TIME_WINDOW_STOP_LOSS,-2.345016,0.0,False,1,,False,1,1.0,False,0,False,True,6.0,,,,,"[('2026-08-03T10:42:00+09:00', 9315.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.345)]",False,-2.3974816369359915,False,True,1577000.0,1597589.0828006293,1614957.1625310038,-1549.2719400408678,,,,False,False,,,,,,,,
20260803,3,AFTERNOON,DOWN_BLUE,6181,10,2026-08-03T13:06:00+09:00,0197X0,9385.0,6182,2026-08-03T13:21:00+09:00,9200.0,TIME_WINDOW_STOP_LOSS,-2.060416,0.06968566862013852,False,2,,False,4,1.0,True,0,False,True,15.0,,,2026-08-03T13:12:00+09:00,,"[('2026-08-03T13:21:00+09:00', 9200.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.0604)]",False,-2.060415556739478,False,True,1585000.0,1588613.7140584015,1594512.2338980264,-388.2544448173139,,,,False,False,,,,,,,,2026-08-03T13:10:00+09:00
20260804,1,MORNING,UP_RED,6231,1,2026-08-04T09:06:00+09:00,0193T0,9545.0,6232,2026-08-04T09:15:00+09:00,9270.0,TIME_WINDOW_STOP_LOSS,-2.969722,1.4808800419067574,False,0,,False,2,1.0,False,0,False,True,9.0,,,,,"[('2026-08-04T09:15:00+09:00', 9270.0, 1.0, 'TIME_WINDOW_STOP_LOSS', -2.9697)]",False,-2.9697223677317965,False,False,1609000.0,1580479.728935182,1582671.9443539216,1074.6145161665045,,,,False,False,,,,,,,,2026-08-04T09:10:00+09:00
20260804,2,MORNING,DOWN_BLUE,6238,2,2026-08-04T09:27:00+09:00,0197X0,9605.0,6239,2026-08-04T09:58:00+09:00,10475.0,TIME_WINDOW_TP2_FULL,8.963769,8.963768870380012,True,3,,False,10,0.96,False,0,False,True,31.0,,,,,"[('2026-08-04T09:58:00+09:00', np.float64(10475.0), 1.0, 'TIME_WINDOW_TP2_FULL', 8.9638)]",False,0.0,True,True,1578000.0,1582605.660827165,1583437.8149230697,-221.95162951317616,,,,True,False,2026-08-04T09:39:00+09:00,6242.0,,,,,,2026-08-04T09:58:00+09:00
