timestamp,label,current_episode,candidate_episode,episode_id,episode_change_reason,opposite_confirmed,existing_structure_broken,reversal_probe_done,probe_failed,episode_status,entry_done,awaiting_structural_reentry,structure_confirmed,swing_break,target_etf,etf_price,vwap,above_vwap,vwap_cross_reclaim,vwap_slope_3m,prev_above_vwap,etf_5s,etf_10s,signal_5s,live_dir,continuation_allowed,evidence_score,contributions,expected_net_edge,reward_risk,entry_action,entry_path,entry_reason,final_block_reason,order_placed,held_symbol
2026-07-21 13:23:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10770.0,11623.93,False,False,-11.0264,False,DOWN,DOWN,DOWN,DOWN,,64.0,live_direction=18.0;opposite_etf_weak=14.0;score_gap=16.0;signal_slopes=16.0,0.596,1.7305,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:24:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10825.0,11620.58,False,False,-11.927,False,DOWN,DOWN,,DOWN,,56.0,live_direction=18.0;opposite_etf_weak=14.0;score_gap=16.0;signal_slopes=8.0,0.4368,1.3325,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:25:05,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14804.24,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:10,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14808.47,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:15,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14812.71,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:20,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14816.95,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:25,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14821.19,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:30,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14825.42,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:35,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14829.66,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:40,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14833.9,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:45,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14838.14,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:50,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14842.37,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:25:55,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14846.61,14024.44,True,False,10.1695,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3298,1.065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:26:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14850.0,14025.66,True,False,7.0719,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.3302,1.066,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:30:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10785.0,11606.08,False,False,-7.7487,False,DOWN,DOWN,,DOWN,,60.0,live_direction=18.0;opposite_etf_weak=14.0;score_gap=16.0;signal_slopes=12.0,0.2247,0.8023,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:35:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10885.0,11593.94,False,False,-6.5683,False,DOWN,DOWN,,DOWN,,44.0,live_direction=18.0;opposite_etf_weak=14.0;signal_slopes=12.0,0.3339,1.0752,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:36:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14855.0,14045.37,True,False,6.914,True,UP,UP,UP,UP,,86.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=16.0;vwap=12.0,0.0648,0.4025,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:37:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10805.0,11590.51,False,False,-6.2124,False,DOWN,DOWN,,DOWN,,50.67,live_direction=18.0;opposite_etf_weak=14.0;score_gap=10.666666666666666;signal_slopes=8.0,0.2264,0.8065,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:40:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10810.0,11587.3,False,False,-3.2116,False,DOWN,DOWN,,DOWN,,32.0,live_direction=18.0;opposite_etf_weak=14.0,0.1182,0.536,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:41:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14862.0,14053.35,True,False,5.5201,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.011,0.268,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:43:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10840.0,11581.78,False,False,-5.5225,False,DOWN,DOWN,,DOWN,,60.0,live_direction=18.0;opposite_etf_weak=14.0;score_gap=16.0;signal_slopes=12.0,0.1712,0.6685,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:46:15,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14776.44,14060.46,True,False,3.5732,True,UP,UP,,UP,,48.0,entry_etf_slopes=18.0;live_direction=18.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:46:20,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14780.25,14060.46,True,False,3.5732,True,UP,UP,,UP,,54.0,entry_etf_slopes=24.0;live_direction=18.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:46:25,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14784.07,14060.46,True,False,3.5732,True,UP,UP,,UP,,58.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=4.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:46:30,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14787.88,14060.46,True,False,3.5732,True,UP,UP,,UP,,58.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=4.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:46:35,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14791.69,14060.46,True,False,3.5732,True,UP,UP,,UP,,58.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=4.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:46:40,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14795.51,14060.46,True,False,3.5732,True,UP,UP,,UP,,58.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=4.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:46:45,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14799.32,14060.46,True,False,3.5732,True,UP,UP,,UP,,58.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=4.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:46:50,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14803.14,14060.46,True,False,3.5732,True,UP,UP,,UP,,58.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=4.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:46:55,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14806.95,14060.46,True,False,3.5732,True,UP,UP,,UP,,58.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=4.0;vwap=12.0,0.0109,0.2677,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 13:47:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14810.0,14063.25,True,False,4.7793,True,UP,UP,,UP,,74.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=4.0;vwap=12.0,0.333,1.073,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:48:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14890.0,14065.98,True,False,6.4781,True,UP,UP,UP,UP,,86.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=16.0;vwap=12.0,0.3864,1.2065,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:49:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14940.0,14068.0,True,False,7.5359,True,UP,UP,,UP,,78.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=8.0;vwap=12.0,0.3058,1.005,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:52:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10835.0,11564.48,False,False,-5.8324,False,DOWN,DOWN,DOWN,DOWN,,64.0,live_direction=18.0;opposite_etf_weak=14.0;score_gap=16.0;signal_slopes=16.0,0.4377,1.3348,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:54:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10935.0,11559.18,False,False,-7.9122,False,DOWN,DOWN,DOWN,DOWN,,64.0,live_direction=18.0;opposite_etf_weak=14.0;score_gap=16.0;signal_slopes=16.0,0.758,2.1355,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:56:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10995.0,11552.53,False,False,-9.6649,False,DOWN,DOWN,DOWN,DOWN,,64.0,live_direction=18.0;opposite_etf_weak=14.0;score_gap=16.0;signal_slopes=16.0,0.4406,1.342,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 13:58:05,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14616.78,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:10,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14623.56,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:15,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14630.34,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:20,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14637.12,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:25,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14643.9,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:30,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14650.68,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:35,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14657.46,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:40,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14664.24,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:45,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14671.02,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:50,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14677.8,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:58:55,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14684.58,14085.48,True,False,4.8108,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.282,0.9455,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 13:59:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14690.0,14086.85,True,False,4.3176,True,UP,UP,,UP,,66.0,entry_etf_slopes=24.0;live_direction=18.0;signal_slopes=12.0;vwap=12.0,0.1191,0.5382,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:00:00,AFTER,DOWN,,DOWN:2026-07-21T09:15:05,,False,False,False,False,,False,False,False,False,INV,10995.0,11544.12,False,False,-6.289,False,DOWN,DOWN,,DOWN,,44.0,live_direction=18.0;opposite_etf_weak=14.0;signal_slopes=12.0,0.2279,0.8102,HOLD,NONE,ETF_5S_10S_BOTH_OPPOSITE,ETF_5S_10S_BOTH_OPPOSITE,N,
2026-07-21 14:01:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14660.0,14089.64,True,False,4.1527,True,UP,UP,,UP,,76.67,entry_etf_slopes=24.0;live_direction=18.0;score_gap=10.666666666666666;signal_slopes=12.0;vwap=12.0,0.1197,0.5397,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:10,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14645.17,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:15,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14650.25,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:20,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14655.34,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:25,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14660.42,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:30,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14665.51,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:35,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14670.59,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:40,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14675.68,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:45,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14680.76,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:50,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14685.85,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:04:55,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14690.93,14093.34,True,False,3.7026,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.1195,0.5393,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:05:00,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,False,False,LEV,14695.0,14094.27,True,False,3.5208,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.0656,0.4045,HOLD,NONE,LOW_NET_EDGE,LOW_NET_EDGE,N,
2026-07-21 14:09:05,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14694.66,14101.04,True,False,5.9528,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.2812,0.9435,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
2026-07-21 14:09:10,AFTER,DOWN,UP,DOWN:2026-07-21T09:15:05,OPPOSITE_CANDIDATE_BLOCKED,False,False,False,False,,False,False,True,True,LEV,14699.32,14101.04,True,False,5.9528,True,UP,UP,,UP,,82.0,entry_etf_slopes=24.0;live_direction=18.0;score_gap=16.0;signal_slopes=12.0;vwap=12.0,0.2812,0.9435,HOLD,NONE,POOR_REWARD_RISK,POOR_REWARD_RISK,N,
