datetime,open,high,low,close,volume
2026-09-21 09:00:00,5420.0,5425.0,5370.0,5390.0,256633
2026-09-21 09:01:00,5390.0,5400.0,5345.0,5350.0,228973
2026-09-21 09:02:00,5360.0,5360.0,5330.0,5340.0,35779
2026-09-21 09:03:00,5335.0,5360.0,5325.0,5345.0,115537
2026-09-21 09:04:00,5350.0,5350.0,5330.0,5340.0,105531
2026-09-21 09:05:00,5330.0,5335.0,5280.0,5280.0,183532
2026-09-21 09:06:00,5290.0,5295.0,5280.0,5290.0,97080
2026-09-21 09:07:00,5295.0,5335.0,5295.0,5325.0,95273
2026-09-21 09:08:00,5335.0,5355.0,5335.0,5350.0,105790
2026-09-21 09:09:00,5350.0,5390.0,5350.0,5390.0,98429
2026-09-21 09:10:00,5390.0,5440.0,5390.0,5435.0,207681
2026-09-21 09:11:00,5440.0,5455.0,5440.0,5440.0,151555
2026-09-21 09:12:00,5440.0,5450.0,5420.0,5420.0,82440
2026-09-21 09:13:00,5425.0,5435.0,5415.0,5415.0,37639
2026-09-21 09:14:00,5415.0,5445.0,5410.0,5440.0,19787
2026-09-21 09:15:00,5440.0,5465.0,5440.0,5450.0,99637
2026-09-21 09:16:00,5450.0,5460.0,5435.0,5450.0,127515
2026-09-21 09:17:00,5460.0,5475.0,5460.0,5475.0,168733
2026-09-21 09:18:00,5475.0,5495.0,5465.0,5495.0,180563
2026-09-21 09:19:00,5495.0,5520.0,5490.0,5510.0,110511
2026-09-21 09:20:00,5515.0,5515.0,5475.0,5475.0,96418
2026-09-21 09:21:00,5475.0,5485.0,5465.0,5475.0,80858
2026-09-21 09:22:00,5470.0,5470.0,5440.0,5440.0,39783
2026-09-21 09:23:00,5445.0,5445.0,5425.0,5425.0,65587
2026-09-21 09:24:00,5425.0,5430.0,5420.0,5430.0,37019
2026-09-21 09:25:00,5425.0,5450.0,5425.0,5440.0,58986
2026-09-21 09:26:00,5445.0,5450.0,5430.0,5435.0,14176
2026-09-21 09:27:00,5440.0,5440.0,5405.0,5410.0,103395
2026-09-21 09:28:00,5415.0,5415.0,5385.0,5400.0,41186
2026-09-21 09:29:00,5400.0,5425.0,5395.0,5425.0,33818
2026-09-21 09:30:00,5420.0,5420.0,5410.0,5410.0,3176
2026-09-21 09:31:00,5405.0,5420.0,5405.0,5415.0,94106
2026-09-21 09:32:00,5420.0,5430.0,5415.0,5430.0,41789
2026-09-21 09:33:00,5440.0,5440.0,5415.0,5415.0,27512
2026-09-21 09:34:00,5415.0,5415.0,5410.0,5410.0,21957
2026-09-21 09:35:00,5415.0,5430.0,5415.0,5425.0,18561
2026-09-21 09:36:00,5415.0,5430.0,5415.0,5430.0,2677
2026-09-21 09:37:00,5440.0,5445.0,5435.0,5440.0,32721
2026-09-21 09:38:00,5435.0,5455.0,5435.0,5455.0,7746
2026-09-21 09:39:00,5460.0,5470.0,5445.0,5450.0,39296
2026-09-21 09:40:00,5450.0,5450.0,5430.0,5445.0,15489
2026-09-21 09:41:00,5440.0,5465.0,5440.0,5465.0,10497
2026-09-21 09:42:00,5460.0,5460.0,5440.0,5440.0,6093
2026-09-21 09:43:00,5440.0,5440.0,5430.0,5435.0,6593
2026-09-21 09:44:00,5430.0,5460.0,5425.0,5460.0,15036
2026-09-21 09:45:00,5445.0,5450.0,5415.0,5415.0,30286
2026-09-21 09:46:00,5410.0,5420.0,5405.0,5410.0,8110
2026-09-21 09:47:00,5405.0,5420.0,5405.0,5415.0,11884
2026-09-21 09:48:00,5425.0,5425.0,5405.0,5405.0,2827
2026-09-21 09:49:00,5410.0,5425.0,5410.0,5425.0,18326
2026-09-21 09:50:00,5420.0,5425.0,5400.0,5400.0,77385
2026-09-21 09:51:00,5405.0,5405.0,5385.0,5400.0,95950
2026-09-21 09:52:00,5405.0,5405.0,5390.0,5395.0,6368
2026-09-21 09:53:00,5395.0,5395.0,5380.0,5380.0,17205
2026-09-21 09:54:00,5395.0,5415.0,5395.0,5415.0,21972
2026-09-21 09:55:00,5410.0,5425.0,5395.0,5410.0,13067
2026-09-21 09:56:00,5410.0,5410.0,5405.0,5410.0,3862
2026-09-21 09:57:00,5410.0,5410.0,5385.0,5385.0,9307
2026-09-21 09:58:00,5385.0,5395.0,5385.0,5395.0,99688
2026-09-21 09:59:00,5395.0,5395.0,5380.0,5380.0,152
2026-09-21 10:00:00,5390.0,5390.0,5375.0,5380.0,10798
2026-09-21 10:01:00,5380.0,5385.0,5355.0,5355.0,156715
2026-09-21 10:02:00,5360.0,5365.0,5345.0,5350.0,249119
2026-09-21 10:03:00,5350.0,5352.0,5325.0,5350.0,89421
2026-09-21 10:04:00,5345.0,5370.0,5345.0,5360.0,52017
2026-09-21 10:05:00,5360.0,5365.0,5355.0,5365.0,114400
2026-09-21 10:06:00,5365.0,5365.0,5355.0,5355.0,9709
2026-09-21 10:07:00,5350.0,5355.0,5345.0,5355.0,11231
2026-09-21 10:08:00,5355.0,5355.0,5340.0,5340.0,123293
2026-09-21 10:09:00,5340.0,5350.0,5335.0,5335.0,167007
2026-09-21 10:10:00,5335.0,5335.0,5325.0,5330.0,34605
2026-09-21 10:11:00,5330.0,5330.0,5325.0,5325.0,280982
2026-09-21 10:12:00,5325.0,5325.0,5310.0,5315.0,38411
2026-09-21 10:13:00,5315.0,5320.0,5310.0,5315.0,89027
2026-09-21 10:14:00,5315.0,5315.0,5310.0,5315.0,21731
2026-09-21 10:15:00,5315.0,5330.0,5310.0,5330.0,27705
2026-09-21 10:16:00,5335.0,5335.0,5320.0,5330.0,139393
2026-09-21 10:17:00,5325.0,5325.0,5320.0,5325.0,3530
2026-09-21 10:18:00,5325.0,5340.0,5325.0,5335.0,9449
2026-09-21 10:19:00,5335.0,5350.0,5335.0,5345.0,3513
2026-09-21 10:20:00,5345.0,5345.0,5330.0,5330.0,11313
2026-09-21 10:21:00,5330.0,5330.0,5325.0,5325.0,5090
