datetime,open,high,low,close,volume
2026-09-21 09:00:00,12000.0,12015.0,11890.0,11965.0,497688
2026-09-21 09:01:00,11965.0,12065.0,11960.0,12035.0,107195
2026-09-21 09:02:00,12042.0,12105.0,12030.0,12090.0,76800
2026-09-21 09:03:00,12080.0,12120.0,12040.0,12080.0,113901
2026-09-21 09:04:00,12075.0,12100.0,12050.0,12080.0,77996
2026-09-21 09:05:00,12075.0,12210.0,12075.0,12200.0,335974
2026-09-21 09:06:00,12200.0,12220.0,12175.0,12190.0,169851
2026-09-21 09:07:00,12205.0,12205.0,12095.0,12105.0,178914
2026-09-21 09:08:00,12105.0,12107.0,12050.0,12060.0,110586
2026-09-21 09:09:00,12055.0,12055.0,11965.0,11975.0,126605
2026-09-21 09:10:00,11960.0,11965.0,11860.0,11865.0,218405
2026-09-21 09:11:00,11870.0,11870.0,11820.0,11860.0,170146
2026-09-21 09:12:00,11850.0,11910.0,11835.0,11910.0,121909
2026-09-21 09:13:00,11910.0,11915.0,11865.0,11905.0,126605
2026-09-21 09:14:00,11915.0,11930.0,11860.0,11870.0,100179
2026-09-21 09:15:00,11860.0,11870.0,11810.0,11830.0,197051
2026-09-21 09:16:00,11830.0,11870.0,11820.0,11825.0,107804
2026-09-21 09:17:00,11825.0,11830.0,11800.0,11805.0,124191
2026-09-21 09:18:00,11805.0,11825.0,11745.0,11750.0,192506
2026-09-21 09:19:00,11750.0,11760.0,11710.0,11715.0,197333
2026-09-21 09:20:00,11725.0,11790.0,11710.0,11790.0,103533
2026-09-21 09:21:00,11795.0,11810.0,11770.0,11800.0,66532
2026-09-21 09:22:00,11810.0,11860.0,11795.0,11855.0,103859
2026-09-21 09:23:00,11865.0,11905.0,11850.0,11895.0,89808
2026-09-21 09:24:00,11885.0,11905.0,11875.0,11880.0,30640
2026-09-21 09:25:00,11890.0,11895.0,11840.0,11860.0,84992
2026-09-21 09:26:00,11865.0,11885.0,11840.0,11865.0,120233
2026-09-21 09:27:00,11865.0,11940.0,11855.0,11930.0,54614
