datetime,open,high,low,close,volume
2026-09-21 08:00:00,1858000.0,1871000.0,1849000.0,1870000.0,36093
2026-09-21 08:01:00,1870000.0,1875000.0,1865000.0,1869000.0,48455
2026-09-21 08:02:00,1867000.0,1875000.0,1867000.0,1874000.0,13973
2026-09-21 08:03:00,1874000.0,1879000.0,1874000.0,1879000.0,18550
2026-09-21 08:04:00,1879000.0,1879000.0,1876000.0,1877000.0,19111
2026-09-21 08:05:00,1877000.0,1877000.0,1872000.0,1873000.0,15090
2026-09-21 08:06:00,1873000.0,1873000.0,1871000.0,1872000.0,9857
2026-09-21 08:07:00,1872000.0,1876000.0,1872000.0,1875000.0,7507
2026-09-21 08:08:00,1875000.0,1876000.0,1875000.0,1876000.0,4509
2026-09-21 08:09:00,1876000.0,1877000.0,1875000.0,1875000.0,7743
2026-09-21 08:10:00,1875000.0,1875000.0,1873000.0,1874000.0,5796
2026-09-21 08:11:00,1874000.0,1874000.0,1873000.0,1874000.0,3295
2026-09-21 08:12:00,1874000.0,1874000.0,1871000.0,1871000.0,9136
2026-09-21 08:13:00,1871000.0,1872000.0,1870000.0,1870000.0,8537
2026-09-21 08:14:00,1870000.0,1872000.0,1870000.0,1872000.0,5666
2026-09-21 08:15:00,1871000.0,1873000.0,1871000.0,1872000.0,4262
2026-09-21 08:16:00,1873000.0,1873000.0,1872000.0,1872000.0,3493
2026-09-21 08:17:00,1873000.0,1875000.0,1873000.0,1875000.0,3435
2026-09-21 08:18:00,1874000.0,1876000.0,1874000.0,1876000.0,3698
2026-09-21 08:19:00,1876000.0,1876000.0,1875000.0,1876000.0,4841
2026-09-21 08:20:00,1876000.0,1878000.0,1875000.0,1878000.0,8189
2026-09-21 08:21:00,1878000.0,1879000.0,1877000.0,1879000.0,4707
2026-09-21 08:22:00,1879000.0,1879000.0,1878000.0,1879000.0,4600
2026-09-21 08:23:00,1879000.0,1880000.0,1878000.0,1879000.0,6083
2026-09-21 08:24:00,1880000.0,1880000.0,1879000.0,1880000.0,2977
2026-09-21 08:25:00,1879000.0,1880000.0,1879000.0,1880000.0,5119
2026-09-21 08:26:00,1880000.0,1881000.0,1879000.0,1880000.0,7853
2026-09-21 08:27:00,1881000.0,1881000.0,1880000.0,1881000.0,3671
2026-09-21 08:28:00,1881000.0,1882000.0,1880000.0,1882000.0,3706
2026-09-21 08:29:00,1882000.0,1883000.0,1881000.0,1883000.0,4690
2026-09-21 08:30:00,1883000.0,1883000.0,1875000.0,1876000.0,18208
2026-09-21 08:31:00,1875000.0,1876000.0,1874000.0,1875000.0,8603
2026-09-21 08:32:00,1876000.0,1879000.0,1875000.0,1879000.0,3132
