date,at,flag_at,direction,flag_ord,idx,flag_idx,approved,reason,base_approved,base_reason,tw2_cleared,slot,session,flat,held_symbol,forced,tq_score,tq_ok,teg_ok,entry_chop,chop_score,trend_ok,gap,gap_prev,gap_exp,gap_pct,e20_e50_pct,slope50,slope20,close_e20_pct,vwap_pct,vol_ratio,minute,approved_h50,reason_h50,solo_n,solo_net,solo_peak,solo_mae,solo_reason,solo_hold_min,solo_entry,solo_exit,solo_pp_fired,solo_h50_held,policy_locked,miss,win
20260615,2026-06-15T12:42:00+09:00,2026-06-15T12:36:00+09:00,DOWN_BLUE,4,1676,1675,False,TW2_3SLOT_REJECT_TEG,True,,True,3.0,AFTERNOON,True,,,5,True,False,False,2,False,610.7614801774171,366.1866826860223,244.57479749139475,0.026635912785757394,-0.1830733646476837,-135.3018471240066,92.94494703505188,0.03850750095209751,0.05435894887641784,1.5232361120613673,12:42,False,TW2_3SLOT_REJECT_TEG,1,-1.404156,0.0371501272264631,-1.4041560644614082,TIME_WINDOW_STOP_LOSS,27.0,2026-06-15T12:42:00+09:00,2026-06-15T13:09:00+09:00,False,False,False,True,False
20260616,2026-06-16T13:09:00+09:00,2026-06-16T13:03:00+09:00,DOWN_BLUE,5,1811,1810,False,TW2_3SLOT_REJECT_TEG,False,REJECT_TIME_WINDOW,True,3.0,AFTERNOON,True,,,3,True,False,False,2,False,470.13904066988016,66.38042000272253,403.75862066715763,0.019845463937099204,-0.40838598668297743,-470.32147505227476,-194.54864360624924,-0.0780165518893683,-0.6693503508872128,0.404428427720233,13:09,False,TW2_3SLOT_REJECT_TEG,1,-1.313327,0.04596554850407979,-1.358658204895739,TIME_WINDOW_STOP_LOSS,63.0,2026-06-16T13:09:00+09:00,2026-06-16T14:12:00+09:00,False,False,False,True,False
20260617,2026-06-17T14:18:00+09:00,2026-06-17T14:12:00+09:00,DOWN_BLUE,7,1960,1959,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,True,3,False,335.37626788883426,233.11078710955007,102.26548077928419,0.013485173618368889,-0.9352765827066185,-1708.5829632300884,-1957.8898933911696,-0.7478871727871376,-2.784379658866223,0.6327931103752616,14:18,False,TW2_REJECT_VWAP_VETO,1,-2.366296,0.011234817813765183,-2.3662955465587046,TIME_WINDOW_STOP_LOSS,21.0,2026-06-17T14:18:00+09:00,2026-06-17T14:39:00+09:00,False,False,False,True,False
20260617,2026-06-17T14:27:00+09:00,2026-06-17T14:21:00+09:00,UP_RED,8,1963,1962,False,REJECT_MACD_GAP_NOT_EXPANDING,False,REJECT_MACD_GAP_NOT_EXPANDING,False,,,True,,,5,True,False,False,2,True,77.78042343297966,148.5787452431632,-70.79832181018355,0.0031162028618982236,0.9868525570372301,1842.57244228106,2159.072106551379,0.8217622200414786,3.037841238745089,0.6971763095585437,14:27,False,REJECT_MACD_GAP_NOT_EXPANDING,1,0.626523,1.498831229546517,-0.30805672432600906,FORCED_LIQUIDATION,33.0,2026-06-17T14:27:00+09:00,2026-06-17T15:00:00+09:00,False,False,False,True,True
20260617,2026-06-17T14:33:00+09:00,2026-06-17T14:27:00+09:00,DOWN_BLUE,9,1965,1964,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,130.58144805644952,45.22403309388574,85.35741496256378,0.005225348061482574,-1.0043233945809427,-1816.9997823592275,-2044.047688129358,-0.7770489410654892,-3.095583166709146,0.8679638302421663,14:33,False,TW2_REJECT_VWAP_VETO,1,-2.068832,0.0,-2.0688324873096446,TIME_WINDOW_STOP_LOSS,6.0,2026-06-17T14:33:00+09:00,2026-06-17T14:39:00+09:00,False,False,False,True,False
20260618,2026-06-18T13:45:00+09:00,2026-06-18T13:39:00+09:00,DOWN_BLUE,8,2075,2074,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,1267.5730138415583,487.48109503673913,780.0919188048192,0.04722701243821007,-0.8311348789742136,-1037.2024318580516,-326.71572935348377,-0.11564081329574749,-2.089774718447374,0.8527922801844665,13:45,False,TW2_REJECT_VWAP_VETO,1,-0.326509,1.5068639053254438,-1.568639053254438,TIME_WINDOW_BREAKEVEN_STOP,24.0,2026-06-18T13:45:00+09:00,2026-06-18T14:09:00+09:00,False,False,False,True,False
20260619,2026-06-19T13:15:00+09:00,2026-06-19T13:09:00+09:00,UP_RED,7,2191,2190,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,4,True,False,False,2,False,3626.373979257951,952.4291306810555,2673.9448485768953,0.13086878308401123,-1.067432220582842,-1044.5247620851733,419.75685908133164,0.1439079812799793,-1.4197880676084962,0.8389881246093621,13:15,False,TW2_REJECT_VWAP_VETO,1,-0.566285,2.420141661300708,-0.5662846104314231,TIME_WINDOW_PROFIT_LOCK_STOP,18.0,2026-06-19T13:15:00+09:00,2026-06-19T13:33:00+09:00,False,False,False,True,False
20260619,2026-06-19T14:06:00+09:00,2026-06-19T14:00:00+09:00,UP_RED,9,2208,2207,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,True,3,False,1784.3696120712993,207.93378003967155,1576.4358320316278,0.06517054828602262,-1.046585746549942,-1186.0016913409345,-42.265652348753065,-0.014664853809957874,-2.1996930699051496,0.7444039252877896,14:06,False,TW2_REJECT_VWAP_VETO,1,-1.883316,0.0,-1.8833158721843897,TIME_WINDOW_STOP_LOSS,6.0,2026-06-19T14:06:00+09:00,2026-06-19T14:12:00+09:00,False,False,False,True,False
20260619,2026-06-19T14:42:00+09:00,2026-06-19T14:36:00+09:00,DOWN_BLUE,10,2220,2219,False,REJECT_MACD_GAP_NOT_EXPANDING,False,REJECT_MACD_GAP_NOT_EXPANDING,False,,,True,,,5,True,False,False,2,True,422.22359540288744,740.0056777612026,-317.78208235831517,0.015591713271893924,0.9525886079317449,1630.5284884953871,1489.6682595107704,0.5225941087646848,3.059262978679066,1.1108284016647925,14:42,False,REJECT_MACD_GAP_NOT_EXPANDING,1,-2.721862,0.0,-2.7218616044090633,TIME_WINDOW_STOP_LOSS,6.0,2026-06-19T14:42:00+09:00,2026-06-19T14:48:00+09:00,False,False,False,True,False
20260619,2026-06-19T14:48:00+09:00,2026-06-19T14:42:00+09:00,UP_RED,11,2222,2221,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,4,True,False,False,2,False,2648.2083058457174,798.972546135461,1849.2357597102564,0.09672053710174278,-0.8375477927066168,-350.21103455498815,1510.7250755485147,0.5241741496606487,-1.953637980145707,1.2449948094320036,14:48,False,TW2_REJECT_VWAP_VETO,1,2.812913,1.426267340853105,0.0,FORCED_LIQUIDATION,12.0,2026-06-19T14:48:00+09:00,2026-06-19T15:00:00+09:00,False,False,False,True,True
20260622,2026-06-22T10:39:00+09:00,2026-06-22T10:33:00+09:00,DOWN_BLUE,3,2265,2264,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,False,2,False,939.5132597196971,617.4612205797021,322.05203913999503,0.032098163980857436,-1.6547663984732268,-3491.0539910434745,-3904.82213655347,-1.2673662554581184,-3.0787919887390562,0.8220004326607537,10:39,False,REJECT_LOW_QUALITY_SCORE,1,1.666237,3.715080527086384,0.0,TIME_WINDOW_TRAILING_STOP,27.0,2026-06-22T10:39:00+09:00,2026-06-22T11:06:00+09:00,False,False,False,True,True
20260623,2026-06-23T09:54:00+09:00,2026-06-23T09:48:00+09:00,UP_RED,1,2392,2391,False,REJECT_MACD_GAP_NOT_EXPANDING,False,REJECT_MACD_GAP_NOT_EXPANDING,False,,,True,,,2,False,False,False,2,False,335.37360081498264,378.31546631795936,-42.941865502976725,0.011693640195780427,-0.5143669350680147,-1509.7996001429856,-2340.8470006054267,-0.7753851640779224,-0.5848258804704174,0.49341570385189454,09:54,False,REJECT_MACD_GAP_NOT_EXPANDING,1,-1.514381,0.0,-1.5143807148794681,TIME_WINDOW_STOP_LOSS,12.0,2026-06-23T09:54:00+09:00,2026-06-23T10:06:00+09:00,False,False,False,True,False
20260623,2026-06-23T10:00:00+09:00,2026-06-23T09:54:00+09:00,DOWN_BLUE,2,2394,2393,False,REJECT_NOT_CONFIRMED,False,REJECT_NOT_CONFIRMED,False,,,True,,,5,True,False,False,2,True,-61.724902898165965,327.0428862239951,-388.76778912216105,-0.0021536951464817154,0.5804530173667335,1453.6827527657151,1997.8362068450078,0.6622276331133463,0.6261233712672242,0.3282053202307079,10:00,False,REJECT_NOT_CONFIRMED,1,5.752818,7.63089770354906,-0.9942936673625608,PP_EXIT,75.0,2026-06-23T10:00:00+09:00,2026-06-23T11:15:00+09:00,True,False,False,True,True
20260623,2026-06-23T10:03:00+09:00,2026-06-23T09:57:00+09:00,UP_RED,3,2395,2394,False,REJECT_SHORT_FLAG_INTERVAL,False,REJECT_SHORT_FLAG_INTERVAL,False,,,True,,,2,False,False,False,2,False,67.75147695847045,61.724902898165965,6.026574060304483,0.00236893276078568,-0.6077905048052064,-1631.9697036375292,-2378.9946633358486,-0.7902255000591838,-0.8249883801043165,0.2949219499352394,10:03,False,REJECT_SHORT_FLAG_INTERVAL,1,-2.029377,0.040876086180216646,-2.029377455064873,TIME_WINDOW_STOP_LOSS,18.0,2026-06-23T10:03:00+09:00,2026-06-23T10:21:00+09:00,False,False,False,True,False
20260623,2026-06-23T12:54:00+09:00,2026-06-23T12:48:00+09:00,UP_RED,7,2452,2451,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,4,True,False,False,2,False,3901.4873343849176,1447.5844646112055,2453.902869773712,0.14275475061781623,-1.3142977812421157,-852.1970156226307,1583.2559451148845,0.5503450961797159,-2.558662052652796,1.0506539117902096,12:54,False,REJECT_LOW_QUALITY_SCORE,1,0.082259,1.9112171837708831,-0.3815698753646247,TIME_WINDOW_BREAKEVEN_STOP,12.0,2026-06-23T12:54:00+09:00,2026-06-23T13:06:00+09:00,False,False,False,True,True
20260623,2026-06-23T13:27:00+09:00,2026-06-23T13:21:00+09:00,DOWN_BLUE,8,2463,2462,False,TW2_3SLOT_REJECT_SAME_DIRECTION_AFTERNOON_2ND,False,REJECT_TIME_WINDOW,True,,AFTERNOON,True,,,5,True,True,False,2,True,765.3463837220061,538.3360097690838,227.01037395292224,0.028335667668345284,0.9320094989987676,1634.8626979924738,1566.3746876702644,0.5509277872219357,3.4623713622314694,0.4478660052863239,13:27,False,TW2_3SLOT_REJECT_SAME_DIRECTION_AFTERNOON_2ND,1,4.100876,4.100876095118899,-0.5277847309136421,TIME_WINDOW_AFTERNOON_TP,32.0,2026-06-23T13:27:00+09:00,2026-06-23T13:59:00+09:00,False,False,False,True,True
20260624,2026-06-24T11:06:00+09:00,2026-06-24T11:00:00+09:00,DOWN_BLUE,3,2634,2633,False,TW2_3SLOT_REJECT_TEG,True,,True,3.0,AFTERNOON,True,,,5,True,False,True,3,False,999.475535021767,113.99354010639672,885.4819949153703,0.03797399449170847,-0.30657456398881067,66.3551747603342,1020.4994006124325,0.36834134900523846,0.649407813868728,0.48868001519649923,11:06,False,REJECT_LOW_QUALITY_SCORE,1,4.296168,4.296168108776268,-0.5223733003708282,TIME_WINDOW_AFTERNOON_TP,31.0,2026-06-24T11:06:00+09:00,2026-06-24T11:37:00+09:00,False,False,False,True,True
20260624,2026-06-24T12:30:00+09:00,2026-06-24T12:24:00+09:00,UP_RED,4,2662,2661,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,3,True,False,False,2,False,4756.068937624885,1543.496000231571,3212.5729373933136,0.18873289435019383,-1.7784100569815502,-1686.2252522939816,368.780500497669,0.13902439502895705,-3.1138190703429616,0.7522656979120871,12:30,False,TW2_REJECT_VWAP_VETO,1,-1.488103,0.5540782649693541,-1.4881030960238881,TIME_WINDOW_STOP_LOSS,15.0,2026-06-24T12:30:00+09:00,2026-06-24T12:45:00+09:00,False,False,False,True,False
20260624,2026-06-24T13:39:00+09:00,2026-06-24T13:33:00+09:00,UP_RED,6,2685,2684,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,4,True,False,True,3,False,2767.387348395103,873.6133338225554,1893.7740145725475,0.11078412123279036,-1.2258429982885495,-858.7596999402158,1008.6258367067203,0.3835846856970555,-3.4478096804105545,0.9173160489475923,13:39,False,TW2_REJECT_VWAP_VETO,1,4.00888,4.008879560865354,0.0,TIME_WINDOW_AFTERNOON_TP,21.0,2026-06-24T13:39:00+09:00,2026-06-24T14:00:00+09:00,False,False,False,True,True
20260624,2026-06-24T14:48:00+09:00,2026-06-24T14:42:00+09:00,DOWN_BLUE,7,2708,2707,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,1614.8105138299143,648.1938969596595,966.6166168702548,0.06158697611860848,-1.1807254883909135,-2297.0413878862746,-2665.1464944845065,-0.9656327878566342,-1.2992005177731885,0.5734981113345167,14:48,False,TW2_REJECT_VWAP_VETO,1,2.734275,3.3482800982800986,0.0,FORCED_LIQUIDATION,12.0,2026-06-24T14:48:00+09:00,2026-06-24T15:00:00+09:00,False,False,False,True,True
20260625,2026-06-25T13:39:00+09:00,2026-06-25T13:33:00+09:00,UP_RED,3,2897,2896,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,1766.3246216104744,47.75728141392756,1718.5673401965469,0.0638353676042817,-1.7738433823921125,-3227.4605433079414,-3156.8986231847666,-1.0838647242594595,-4.566566889872821,0.39191295691069794,13:39,False,TW2_REJECT_VWAP_VETO,1,4.053038,4.0530382293762575,-0.009577464788732394,TIME_WINDOW_AFTERNOON_TP,43.0,2026-06-25T13:39:00+09:00,2026-06-25T14:22:00+09:00,False,False,False,True,True
20260626,2026-06-26T11:57:00+09:00,2026-06-26T11:51:00+09:00,UP_RED,2,2990,2989,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,False,2,False,1757.1196189478324,518.8328162907055,1238.2868026571268,0.06719386688137026,-2.0914534347941545,-3098.4605245403945,-2233.765845407266,-0.8115019323659551,-3.894881178802423,0.8113827687018811,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.140387,4.140387212967132,0.0,TIME_WINDOW_AFTERNOON_TP,16.0,2026-06-26T11:57:00+09:00,2026-06-26T12:13:00+09:00,False,False,False,True,True
20260626,2026-06-26T13:42:00+09:00,2026-06-26T13:36:00+09:00,DOWN_BLUE,3,3025,3024,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,3575.285256623516,1645.1779373954487,1930.1073192280674,0.12531669318694413,-1.8833011664742982,-3271.7632692260668,-2781.8545070029795,-0.9263097727488135,-4.157893854715235,1.257087883792212,13:42,False,TW2_REJECT_VWAP_VETO,1,4.027243,4.027243066884177,0.0,TIME_WINDOW_AFTERNOON_TP,32.0,2026-06-26T13:42:00+09:00,2026-06-26T14:14:00+09:00,False,False,False,True,True
20260629,2026-06-29T13:42:00+09:00,2026-06-29T13:36:00+09:00,DOWN_BLUE,2,3152,3151,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,1325.5857512058137,397.6033132264165,927.9824379793972,0.049443705751802076,-1.281612658137348,-2364.2208967548795,-2480.355432192795,-0.8789025216645788,-3.436252088060771,1.0512430815148344,13:42,False,TW2_REJECT_VWAP_VETO,1,4.041074,4.04107371112058,-0.04737963357477631,TIME_WINDOW_AFTERNOON_TP,75.0,2026-06-29T13:42:00+09:00,2026-06-29T14:57:00+09:00,False,False,False,True,True
20260630,2026-06-30T11:57:00+09:00,2026-06-30T11:51:00+09:00,DOWN_BLUE,2,3244,3243,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,3,True,False,False,2,False,850.2740994647902,83.55256284642928,766.7215366183609,0.031122770844245615,-0.9425797410557145,-1446.8283903650008,-1020.6333724525757,-0.35490545528179984,-2.086852940725213,0.6290392854549416,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.04106,4.041060197663971,0.0,TIME_WINDOW_AFTERNOON_TP,22.0,2026-06-30T11:57:00+09:00,2026-06-30T12:19:00+09:00,False,False,False,True,True
20260630,2026-06-30T13:42:00+09:00,2026-06-30T13:36:00+09:00,UP_RED,3,3279,3278,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,2240.8495795109848,1001.5618991569572,1239.2876803540275,0.08770448452097789,-1.7219254804904887,-2745.8437560251914,-2450.3132627462037,-0.9110753814517403,-3.7371187489191176,0.9649107237110686,13:42,False,TW2_REJECT_VWAP_VETO,1,4.078098,4.078098207326578,0.0,TIME_WINDOW_AFTERNOON_TP,55.0,2026-06-30T13:42:00+09:00,2026-06-30T14:37:00+09:00,False,False,False,True,True
20260701,2026-07-01T11:57:00+09:00,2026-07-01T11:51:00+09:00,UP_RED,2,3371,3370,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,2,False,False,False,2,False,969.6152141603889,87.6012071230507,882.0140070373382,0.038583971912470705,-1.2204137016337184,-1767.5189446313307,-1330.0229285694659,-0.5027941831043661,-2.669081075288594,1.542470237635687,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.15616,4.156159728122345,0.0,TIME_WINDOW_AFTERNOON_TP,20.0,2026-07-01T11:57:00+09:00,2026-07-01T12:17:00+09:00,False,False,False,True,True
20260701,2026-07-01T13:42:00+09:00,2026-07-01T13:36:00+09:00,DOWN_BLUE,3,3406,3405,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,3024.052968046497,1567.2059784527592,1456.8469895937378,0.11191905877300137,-1.7214306545799196,-2775.476507725194,-2261.6966476337984,-0.7951931218549106,-3.899014004522894,1.2031475376309304,13:42,False,TW2_REJECT_VWAP_VETO,1,4.066023,4.066022679546409,-0.04804703905921881,TIME_WINDOW_AFTERNOON_TP,38.0,2026-07-01T13:42:00+09:00,2026-07-01T14:20:00+09:00,False,False,False,True,True
20260702,2026-07-02T13:39:00+09:00,2026-07-02T13:33:00+09:00,DOWN_BLUE,2,3532,3531,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2523.8043887827516,336.1220384393746,2187.682350343377,0.10428943755300626,-2.043489325131494,-3089.8145945523866,-2762.9490419314243,-1.084628756130172,-5.4943475713697705,0.44725164694276437,13:39,False,TW2_REJECT_VWAP_VETO,1,4.143129,4.143128781331028,0.0,TIME_WINDOW_AFTERNOON_TP,19.0,2026-07-02T13:39:00+09:00,2026-07-02T13:58:00+09:00,False,False,False,True,True
20260703,2026-07-03T11:57:00+09:00,2026-07-03T11:51:00+09:00,DOWN_BLUE,2,3625,3624,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,3,True,False,False,2,False,1778.1740578028366,147.05075302708065,1631.123304775756,0.07308565794504056,-1.9069314668571522,-2571.470001722686,-1747.933942480944,-0.6825060605659065,-4.407634046696252,0.5873531524776393,11:57,False,REJECT_LOW_QUALITY_SCORE,1,4.605219,4.605219206680585,0.0,TIME_WINDOW_AFTERNOON_TP,9.0,2026-07-03T11:57:00+09:00,2026-07-03T12:06:00+09:00,False,False,False,True,True
20260703,2026-07-03T13:39:00+09:00,2026-07-03T13:33:00+09:00,UP_RED,3,3659,3658,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,3826.054754989076,664.0672394049325,3161.9875155841437,0.1835918788382474,-4.336673740784489,-5529.747043281328,-4747.6338739418425,-2.1642284933996483,-8.898874881654418,0.8530081831925673,13:39,False,TW2_REJECT_VWAP_VETO,1,4.036614,4.036613844870725,0.0,TIME_WINDOW_AFTERNOON_TP,13.0,2026-07-03T13:39:00+09:00,2026-07-03T13:52:00+09:00,False,False,False,True,True
20260706,2026-07-06T12:00:00+09:00,2026-07-06T11:54:00+09:00,UP_RED,2,3753,3752,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,3,True,False,False,2,False,1631.1190021661168,459.7428937923469,1171.37610837377,0.07061121221498341,-0.7675255415248544,-891.9655914255418,-434.03336639050394,-0.1784985705933965,-2.396620965027445,1.1450578540319007,12:00,False,REJECT_LOW_QUALITY_SCORE,1,4.165177,4.165176670923797,0.0,TIME_WINDOW_AFTERNOON_TP,20.0,2026-07-06T12:00:00+09:00,2026-07-06T12:20:00+09:00,False,False,False,True,True
20260706,2026-07-06T13:42:00+09:00,2026-07-06T13:36:00+09:00,DOWN_BLUE,3,3787,3786,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2799.7815978815743,1403.2886313840208,1396.4929664975534,0.1130311504998617,-1.8371685571979646,-2651.1676688990556,-2047.046602761373,-0.7851006348903126,-3.88001791772095,1.0071227274613588,13:42,False,TW2_REJECT_VWAP_VETO,1,4.052383,4.052382925818483,0.0,TIME_WINDOW_AFTERNOON_TP,33.0,2026-07-06T13:42:00+09:00,2026-07-06T14:15:00+09:00,False,False,False,True,True
20260707,2026-07-07T09:51:00+09:00,2026-07-07T09:45:00+09:00,UP_RED,1,3837,3836,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,2,False,False,False,2,False,596.6878920607924,267.8504688042085,328.83742325658386,0.026793349441436565,-2.450275560530997,-4080.424902754836,-4779.239303628914,-2.038741508058929,-1.37958890470648,1.0300779418937205,09:51,False,TW2_REJECT_VWAP_VETO,1,-1.603187,0.0,-1.6031872509960161,TIME_WINDOW_STOP_LOSS,15.0,2026-07-07T09:51:00+09:00,2026-07-07T10:06:00+09:00,False,False,False,True,False
20260707,2026-07-07T13:42:00+09:00,2026-07-07T13:36:00+09:00,DOWN_BLUE,2,3914,3913,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,2750.5617304627376,1090.6093500611023,1659.9523804016353,0.11835463556207992,-2.198808667056059,-3302.962051287759,-3139.1849299119785,-1.2832296400241796,-5.4790333906655855,0.7163218850384614,13:42,False,TW2_REJECT_VWAP_VETO,1,4.087004,4.087003760969495,-0.006435436690346845,TIME_WINDOW_AFTERNOON_TP,39.0,2026-07-07T13:42:00+09:00,2026-07-07T14:21:00+09:00,False,False,False,True,True
20260708,2026-07-08T13:39:00+09:00,2026-07-08T13:33:00+09:00,DOWN_BLUE,2,4040,4039,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,3220.8778718980684,1201.2375314760284,2019.64034042204,0.13991650182007248,-2.660024623868851,-3567.3333536614664,-2754.30529718427,-1.1366594406277901,-7.502216417191756,1.11204097276172,13:39,False,TW2_REJECT_VWAP_VETO,1,4.173909,4.173908730158731,0.0,TIME_WINDOW_AFTERNOON_TP,16.0,2026-07-08T13:39:00+09:00,2026-07-08T13:55:00+09:00,False,False,False,True,True
20260709,2026-07-09T13:42:00+09:00,2026-07-09T13:36:00+09:00,DOWN_BLUE,4,4168,4167,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,2,False,False,False,2,False,1716.2337208408644,625.4603974325291,1090.7733234083353,0.07597316161314141,-1.7024011314682699,-2459.259117853362,-2294.169139740523,-0.9647900322061561,-4.042543847931129,0.5472696597491078,13:42,False,TW2_REJECT_VWAP_VETO,1,4.081872,4.081871838111298,0.0,TIME_WINDOW_AFTERNOON_TP,64.0,2026-07-09T13:42:00+09:00,2026-07-09T14:46:00+09:00,False,False,False,True,True
20260710,2026-07-10T13:42:00+09:00,2026-07-10T13:36:00+09:00,DOWN_BLUE,4,4295,4294,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2046.3169327738724,1026.5179672277336,1019.7989655461388,0.08939785639029586,-1.219244747710251,-1594.5876539568417,-1174.6194996694103,-0.48750044765665335,-2.399519227687196,1.2321976626400375,13:42,False,TW2_REJECT_VWAP_VETO,1,4.067945,4.067944535073409,-0.008482871125611746,TIME_WINDOW_AFTERNOON_TP,44.0,2026-07-10T13:42:00+09:00,2026-07-10T14:26:00+09:00,False,False,False,True,True
20260713,2026-07-13T10:00:00+09:00,2026-07-13T09:54:00+09:00,UP_RED,1,4348,4347,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,2,False,False,False,2,False,336.77413614049146,85.6527730178932,251.12136312259827,0.016688510215088773,-3.16603931348145,-4753.306414926425,-5533.193033646094,-2.604823281448907,-2.3380803853238823,0.7680598804886454,10:00,False,TW2_REJECT_VWAP_VETO,1,-1.731363,0.0,-1.7313628899835798,TIME_WINDOW_STOP_LOSS,9.0,2026-07-13T10:00:00+09:00,2026-07-13T10:09:00+09:00,False,False,False,True,False
20260713,2026-07-13T13:39:00+09:00,2026-07-13T13:33:00+09:00,DOWN_BLUE,2,4421,4420,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2537.443631781767,34.89657073577109,2502.547061045996,0.1202579920275719,-2.5967792799782394,-3484.015682505211,-3217.509622508893,-1.4486417731674943,-6.011105174011816,0.6976364690148796,13:39,False,TW2_REJECT_VWAP_VETO,1,4.064548,4.064547677261614,0.0,TIME_WINDOW_AFTERNOON_TP,17.0,2026-07-13T13:39:00+09:00,2026-07-13T13:56:00+09:00,False,False,False,True,True
20260714,2026-07-14T12:00:00+09:00,2026-07-14T11:54:00+09:00,DOWN_BLUE,2,4515,4514,False,TW2_REJECT_VWAP_VETO,True,,False,,,True,,,4,True,False,False,2,False,1949.6985260566853,767.2618223624486,1182.4367036942367,0.10186512675322286,-0.5079262504273346,-205.80510490131564,492.5771961156279,0.24448711405945658,-1.6690903573521696,1.1776761665195534,12:00,False,TW2_REJECT_VWAP_VETO,1,4.116199,4.116199095022624,0.0,TIME_WINDOW_AFTERNOON_TP,12.0,2026-07-14T12:00:00+09:00,2026-07-14T12:12:00+09:00,False,False,False,True,True
20260714,2026-07-14T13:39:00+09:00,2026-07-14T13:33:00+09:00,UP_RED,3,4548,4547,False,TW2_REJECT_VWAP_VETO,False,REJECT_TIME_WINDOW,False,,,True,,,3,True,False,False,2,False,2687.8233277982945,679.4506804282864,2008.372647370008,0.1578287332823426,-3.7195363846949574,-3746.6003469582647,-2994.5267230651807,-1.6704641144521315,-7.72060942934972,1.3168392005118206,13:39,False,TW2_REJECT_VWAP_VETO,1,4.018953,4.018952834270878,0.0,TIME_WINDOW_AFTERNOON_TP,16.0,2026-07-14T13:39:00+09:00,2026-07-14T13:55:00+09:00,False,False,False,True,True
20260715,2026-07-15T11:30:00+09:00,2026-07-15T11:24:00+09:00,DOWN_BLUE,3,4631,4630,False,REJECT_LOW_QUALITY_SCORE,False,REJECT_LOW_QUALITY_SCORE,False,,,True,,,2,False,False,True,3,False,1096.7900327092211,740.1625869774925,356.6274457317286,0.0516866179410566,-1.9376556740031148,-1933.323547528591,-657.8287907475606,-0.2945039355372931,-0.39177906863370343,0.6066909151257831,11:30,False,REJECT_LOW_QUALITY_SCORE,1,-1.411264,0.7142528735632184,-1.4112643678160919,TIME_WINDOW_STOP_LOSS,15.0,2026-07-15T11:30:00+09:00,2026-07-15T11:45:00+09:00,False,False,False,True,False
