datetime,open,high,low,close,volume
2026-07-31 09:30:00-04:00,7.245,7.35,7.22,7.345,475184
2026-07-31 09:31:00-04:00,7.3406,7.46,7.33,7.4599,321509
2026-07-31 09:32:00-04:00,7.455,7.47,7.41,7.455,369655
2026-07-31 09:33:00-04:00,7.4595,7.4783,7.43,7.4407,338354
2026-07-31 09:34:00-04:00,7.4401,7.5,7.4394,7.492,342884
2026-07-31 09:35:00-04:00,7.492,7.5187,7.405,7.43,302674
2026-07-31 09:36:00-04:00,7.43,7.46,7.42,7.425,238533
2026-07-31 09:37:00-04:00,7.425,7.4299,7.36,7.3805,335239
2026-07-31 09:38:00-04:00,7.3805,7.41,7.3201,7.3294,211387
2026-07-31 09:39:00-04:00,7.3294,7.335,7.275,7.2997,184656
2026-07-31 09:40:00-04:00,7.2997,7.31,7.2418,7.2606,249292
2026-07-31 09:41:00-04:00,7.2613,7.3,7.255,7.26,117245
2026-07-31 09:42:00-04:00,7.255,7.28,7.2401,7.245,82339
2026-07-31 09:43:00-04:00,7.245,7.268,7.235,7.25,137387
2026-07-31 09:44:00-04:00,7.255,7.255,7.2101,7.2208,236945
2026-07-31 09:45:00-04:00,7.2208,7.24,7.17,7.1975,177294
2026-07-31 09:46:00-04:00,7.1975,7.1975,7.12,7.13,244040
2026-07-31 09:47:00-04:00,7.125,7.16,7.12,7.135,392779
2026-07-31 09:48:00-04:00,7.135,7.14,7.095,7.115,382265
2026-07-31 09:49:00-04:00,7.1101,7.12,7.0849,7.1,218578
2026-07-31 09:50:00-04:00,7.1,7.11,7.0601,7.085,238880
2026-07-31 09:51:00-04:00,7.08,7.1371,7.08,7.115,198089
2026-07-31 09:52:00-04:00,7.1199,7.1199,7.0824,7.0872,122912
2026-07-31 09:53:00-04:00,7.085,7.1,7.07,7.08,126862
2026-07-31 09:54:00-04:00,7.075,7.091,7.0698,7.085,117880
2026-07-31 09:55:00-04:00,7.085,7.0967,7.07,7.0835,184349
2026-07-31 09:56:00-04:00,7.085,7.09,7.06,7.0765,109228
2026-07-31 09:57:00-04:00,7.0765,7.1,7.07,7.0895,174903
2026-07-31 09:58:00-04:00,7.0895,7.0999,7.0601,7.065,132558
2026-07-31 09:59:00-04:00,7.065,7.1,7.065,7.09,91575
2026-07-31 10:00:00-04:00,7.09,7.0999,7.03,7.035,270885
2026-07-31 10:01:00-04:00,7.035,7.05,7.01,7.04,244849
2026-07-31 10:02:00-04:00,7.04,7.04,6.99,7.0,325508
2026-07-31 10:03:00-04:00,7.0,7.0101,6.985,6.995,106359
2026-07-31 10:04:00-04:00,6.9973,7.005,6.97,6.98,230267
2026-07-31 10:05:00-04:00,6.98,7.01,6.9799,7.01,112211
