datetime,open,high,low,close,volume
2026-07-30 09:30:00-04:00,18.265,18.39,18.24,18.24,9028
2026-07-30 09:31:00-04:00,18.24,18.36,18.18,18.24,5722
2026-07-30 09:32:00-04:00,18.225,18.33,18.225,18.2299,1124
2026-07-30 09:33:00-04:00,18.2299,18.23,18.18,18.18,1302
2026-07-30 09:34:00-04:00,18.18,18.18,18.18,18.18,652
2026-07-30 09:35:00-04:00,18.18,18.18,17.9,17.9,6187
2026-07-30 09:36:00-04:00,17.9,17.9,17.6825,17.7,9565
2026-07-30 09:37:00-04:00,17.7,18.02,17.7,18.02,11622
2026-07-30 09:38:00-04:00,18.02,18.16,17.965,18.1086,8973
2026-07-30 09:39:00-04:00,18.1086,18.13,17.975,17.975,5937
2026-07-30 09:40:00-04:00,17.975,18.1325,17.975,18.1325,4774
2026-07-30 09:41:00-04:00,18.16,18.16,18.1098,18.1098,2975
2026-07-30 09:42:00-04:00,18.1098,18.1098,17.99,18.01,3201
2026-07-30 09:43:00-04:00,18.01,18.01,17.95,17.985,3493
2026-07-30 09:44:00-04:00,17.985,17.985,17.87,17.87,8071
2026-07-30 09:45:00-04:00,17.87,17.96,17.85,17.96,6226
2026-07-30 09:46:00-04:00,17.96,17.965,17.91,17.93,2900
2026-07-30 09:47:00-04:00,17.93,17.96,17.87,17.9598,3432
2026-07-30 09:48:00-04:00,17.945,17.95,17.94,17.95,3994
2026-07-30 09:49:00-04:00,17.95,17.95,17.82,17.82,3788
2026-07-30 09:50:00-04:00,17.82,17.85,17.66,17.68,9135
2026-07-30 09:51:00-04:00,17.68,17.7601,17.67,17.76,6547
2026-07-30 09:52:00-04:00,17.76,17.8,17.76,17.8,5265
2026-07-30 09:53:00-04:00,17.8,17.8601,17.75,17.8601,10425
2026-07-30 09:54:00-04:00,17.8601,17.8601,17.825,17.825,2021
2026-07-30 09:55:00-04:00,17.82,17.82,17.75,17.75,3448
2026-07-30 09:56:00-04:00,17.75,17.83,17.75,17.83,2177
2026-07-30 09:57:00-04:00,17.83,17.925,17.83,17.89,6216
2026-07-30 09:58:00-04:00,17.89,17.89,17.75,17.75,6056
2026-07-30 09:59:00-04:00,17.75,17.75,17.665,17.74,28693
