datetime,open,high,low,close,volume
2026-07-30 09:30:00-04:00,302.885,303.8995,301.35,303.67,558392
2026-07-30 09:31:00-04:00,303.67,303.67,302.0,303.12,145422
2026-07-30 09:32:00-04:00,303.09,303.64,302.25,303.41,146114
2026-07-30 09:33:00-04:00,303.41,303.8878,302.9,303.79,96050
2026-07-30 09:34:00-04:00,303.685,304.2299,303.11,304.015,122805
2026-07-30 09:35:00-04:00,304.015,306.13,303.825,306.02,252320
2026-07-30 09:36:00-04:00,305.975,307.5,305.47,307.3501,190322
2026-07-30 09:37:00-04:00,307.38,307.38,304.64,304.86,308879
2026-07-30 09:38:00-04:00,304.86,305.35,303.68,304.105,139648
2026-07-30 09:39:00-04:00,304.105,305.2,303.56,305.1098,132157
2026-07-30 09:40:00-04:00,305.145,305.2499,303.71,303.805,116980
2026-07-30 09:41:00-04:00,303.805,304.6014,303.59,304.27,87037
2026-07-30 09:42:00-04:00,304.27,305.44,304.18,305.2068,106261
2026-07-30 09:43:00-04:00,305.24,305.55,304.9,305.52,109833
2026-07-30 09:44:00-04:00,305.51,306.16,305.4701,306.13,130522
2026-07-30 09:45:00-04:00,306.13,306.25,305.12,305.24,145876
2026-07-30 09:46:00-04:00,305.24,306.1,305.2,305.85,109586
2026-07-30 09:47:00-04:00,305.85,306.18,305.25,305.4701,96869
2026-07-30 09:48:00-04:00,305.4701,305.8395,304.8005,305.685,120018
2026-07-30 09:49:00-04:00,305.685,306.67,305.57,306.37,128538
2026-07-30 09:50:00-04:00,306.34,307.77,306.03,307.47,176991
2026-07-30 09:51:00-04:00,307.47,307.71,306.6695,306.68,144916
2026-07-30 09:52:00-04:00,306.68,306.96,306.2301,306.595,111917
2026-07-30 09:53:00-04:00,306.595,307.28,305.97,306.115,106716
2026-07-30 09:54:00-04:00,306.115,306.63,306.0,306.41,78503
2026-07-30 09:55:00-04:00,306.41,307.2499,305.73,307.005,113158
2026-07-30 09:56:00-04:00,307.005,307.24,306.175,306.235,104961
2026-07-30 09:57:00-04:00,306.235,306.25,305.51,305.87,104907
2026-07-30 09:58:00-04:00,305.87,307.35,305.7,307.1005,154042
2026-07-30 09:59:00-04:00,307.145,307.9,307.0101,307.06,122567
2026-07-30 10:00:00-04:00,307.01,307.2851,306.5,307.2851,116905
2026-07-30 10:01:00-04:00,307.2851,307.39,306.6405,307.23,96384
2026-07-30 10:02:00-04:00,307.23,307.98,306.84,307.2464,132298
2026-07-30 10:03:00-04:00,307.29,307.7899,306.6978,307.7899,114005
2026-07-30 10:04:00-04:00,307.7899,308.0894,307.6201,307.79,123482
2026-07-30 10:05:00-04:00,307.79,308.69,307.15,307.19,152519
2026-07-30 10:06:00-04:00,307.2001,307.3499,306.67,307.09,111908
2026-07-30 10:07:00-04:00,307.09,307.6787,306.58,306.58,128366
2026-07-30 10:08:00-04:00,306.5936,306.89,306.0,306.3101,122943
2026-07-30 10:09:00-04:00,306.3101,306.73,305.85,305.8813,96029
2026-07-30 10:10:00-04:00,305.8813,306.36,305.74,306.12,148426
2026-07-30 10:11:00-04:00,306.12,306.18,305.6,305.89,69923
2026-07-30 10:12:00-04:00,305.9121,306.02,305.21,305.64,94424
2026-07-30 10:13:00-04:00,305.61,306.02,305.38,305.8,109486
2026-07-30 10:14:00-04:00,305.755,306.02,305.46,305.69,66502
2026-07-30 10:15:00-04:00,305.7,306.1,305.35,305.96,70271
2026-07-30 10:16:00-04:00,305.96,306.0,305.66,305.705,64684
2026-07-30 10:17:00-04:00,305.705,306.2799,305.6,306.07,47683
2026-07-30 10:18:00-04:00,306.07,306.7699,305.5601,306.452,61738
2026-07-30 10:19:00-04:00,306.452,306.6,305.9,306.11,64035
2026-07-30 10:20:00-04:00,306.145,306.5435,305.89,306.515,50514
2026-07-30 10:21:00-04:00,306.515,306.8,306.3201,306.7395,77291
2026-07-30 10:22:00-04:00,306.77,307.1565,306.53,306.895,86564
2026-07-30 10:23:00-04:00,306.895,307.5395,306.7701,307.27,103548
2026-07-30 10:24:00-04:00,307.245,307.5,306.94,307.24,74622
2026-07-30 10:25:00-04:00,307.24,307.62,307.12,307.5688,58637
2026-07-30 10:26:00-04:00,307.5688,307.65,306.77,306.87,72860
2026-07-30 10:27:00-04:00,306.87,307.72,306.74,307.65,88599
2026-07-30 10:28:00-04:00,307.65,308.58,307.65,308.198,126760
2026-07-30 10:29:00-04:00,308.21,309.12,308.06,309.12,106408
2026-07-30 10:30:00-04:00,309.075,309.1,308.02,308.65,119663
2026-07-30 10:31:00-04:00,308.65,308.7499,308.13,308.58,62370
2026-07-30 10:32:00-04:00,308.58,308.6399,308.13,308.39,70599
2026-07-30 10:33:00-04:00,308.39,308.57,308.05,308.55,71100
