rank,symbol,name,current_price,change_rate,volume,trading_value,market,collected_at,source_url,is_etf,is_etn,is_preferred,is_spac,is_reit,sector,subtheme,excluded_reason,sector_tv_rank
4,073240,금호타이어,4895.0,3.27,1331034,6458000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
6,034020,두산에너빌리티,87900.0,1.97,1058682,93693000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,change_rate_below_min,
9,010120,LS ELECTRIC,220500.0,-3.92,481548,109777000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,True,False,False,False,False,power_grid,,etf_etn,
12,066570,LG전자,192300.0,0.68,327237,62977000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
14,161000,애경케미칼,9920.0,-2.94,285207,2900000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
16,042700,한미반도체,228500.0,-1.72,257747,60442000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,,negative_change_rate,
18,007660,이수페타시스,106300.0,-3.45,208599,22672000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
19,035420,NAVER,198500.0,1.38,191326,37803000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,change_rate_below_min,
20,000500,가온전선,280000.0,0.9,171095,50480000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,electric_cable,change_rate_below_min,
21,024110,기업은행,21650.0,1.64,164927,3540000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,change_rate_below_min,
22,402340,SK스퀘어,1666000.0,4.85,162605,265835000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
23,009150,삼성전기,1938000.0,-2.56,150037,297030000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
27,090460,비에이치,19740.0,-1.1,118689,2415000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
28,316140,우리금융지주,31150.0,1.3,117634,3633000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,change_rate_below_min,
29,017670,SK텔레콤,86100.0,-0.35,114642,9963000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
30,011200,HMM,19500.0,1.72,112357,2187000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
31,161890,한국콜마,117300.0,-0.42,111235,13094000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,cosmetics_consumer,,negative_change_rate,
32,103590,일진전기,72900.0,-3.19,108811,8173000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
33,000990,DB하이텍,114200.0,-5.39,103390,12290000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
34,006400,삼성SDI,457500.0,-2.14,101733,47287000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
35,068270,셀트리온,179800.0,-2.07,99686,18135000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,negative_change_rate,
37,000720,현대건설,117600.0,1.99,93349,10903000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,change_rate_below_min,
39,062040,산일전기,212000.0,-4.07,83905,18332000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
40,011070,LG이노텍,881000.0,1.03,83824,76088000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
42,009420,한올바이오파마,56900.0,-4.05,79995,4632000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
43,037710,광주신세계,37950.0,-2.44,78886,3054000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
44,018260,삼성에스디에스,197800.0,1.23,77377,15251000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
46,077970,STX엔진,29700.0,5.13,72397,2127000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
47,003160,디아이,24050.0,-2.63,71316,1749000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
48,281820,케이씨텍,101200.0,-6.81,70903,7516000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
49,011790,SKC,103200.0,0.49,70680,7277000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
50,034230,파라다이스,13280.0,3.59,68469,890000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
51,004020,현대제철,28650.0,1.42,66642,1903000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,trading_value_below_20b,
52,489790,한화비전,49850.0,-2.06,58221,2930000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
54,336260,두산퓨얼셀,55200.0,-2.47,53217,2947000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
55,004980,성신양회,8380.0,-0.95,50240,422000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
56,323410,카카오뱅크,22450.0,0.9,50198,1126000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,trading_value_below_20b,
57,022100,포스코DX,21350.0,0.0,49583,1062000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
58,032350,롯데관광개발,15600.0,2.63,47744,735000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
59,001500,현대차증권,8810.0,2.8,47168,410000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
61,064350,현대로템,203000.0,1.25,46381,9381000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,change_rate_below_min,
62,071970,HD현대마린엔진,67500.0,3.05,45544,3082000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
63,005490,POSCO홀딩스,323500.0,1.09,45399,14701000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,,change_rate_below_min,
65,278470,에이피알,388000.0,1.44,43089,16868000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,cosmetics_consumer,,change_rate_below_min,
66,003540,대신증권,30400.0,3.75,43060,1298000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,trading_value_below_20b,
67,007810,코리아써키트,76700.0,-4.36,42736,3367000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
68,138930,BNK금융지주,18710.0,-0.37,40918,772000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,price_below_20000,
69,010060,OCI홀딩스,205500.0,-3.52,38582,8094000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
70,373220,LG에너지솔루션,357500.0,-1.38,38335,13843000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
73,020150,롯데에너지머티리얼즈,38400.0,-3.4,36675,1416000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
74,066970,엘앤에프,104700.0,-1.23,34833,3694000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,negative_change_rate,
75,017960,한국카본,26700.0,2.89,33370,880000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,trading_value_below_20b,
77,195870,해성디에스,58600.0,-3.46,31838,1899000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
79,034730,SK,701000.0,1.59,30797,21529000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
80,009900,명신산업,7870.0,4.24,30747,236000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
81,010950,S-Oil,114200.0,3.63,30633,3492000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
82,139480,이마트,87000.0,4.19,29103,2496000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
83,457190,이수스페셜티케미컬,66400.0,-2.64,29068,1961000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
84,052690,한전기술,109400.0,3.01,28445,3124000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
85,035250,강원랜드,14920.0,0.2,27930,415000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
86,086790,하나금융지주,127100.0,1.19,27799,3505000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,change_rate_below_min,
87,003670,포스코퓨처엠,160500.0,-1.05,27646,4478000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,negative_change_rate,
88,075580,세진중공업,13530.0,0.74,26571,363000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,price_below_20000,
89,032640,LG유플러스,14180.0,-0.14,26527,377000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,price_below_20000,
90,033240,자화전자,28050.0,4.28,26429,734000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
91,090430,아모레퍼시픽,122100.0,0.74,25961,3151000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,cosmetics_consumer,,change_rate_below_min,
92,012450,한화에어로스페이스,1188000.0,1.11,25856,30877000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,change_rate_below_min,
95,005440,현대지에프홀딩스,14530.0,-2.35,25276,374000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,price_below_20000,
96,377300,카카오페이,40700.0,0.25,23612,959000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,trading_value_below_20b,
97,020560,아시아나항공,7780.0,0.65,23354,179000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,price_below_20000,
98,499790,GS피앤엘,39700.0,5.87,23304,894000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,trading_value_below_20b,
100,128940,한미약품,445500.0,-3.47,22527,10043000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,negative_change_rate,
8,272210,한화시스템,84500.0,11.92,497823,41446000000.0,,20260706 09:46,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,sector_rank_too_low(8>5),8.0
