rank,symbol,name,current_price,change_rate,volume,trading_value,market,collected_at,source_url,is_etf,is_etn,is_preferred,is_spac,is_reit,sector,subtheme,excluded_reason,sector_tv_rank
74,034230,파라다이스,14050.0,-2.5,133902,1910000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
75,066970,엘앤에프,126100.0,-1.94,133598,16933000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,negative_change_rate,
76,090460,비에이치,25600.0,2.2,132962,3399000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
77,139130,iM금융지주,16490.0,-2.77,128889,2167000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,price_below_20000,
78,326030,SK바이오팜,85400.0,-1.84,124336,10679000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,negative_change_rate,
79,096770,SK이노베이션,100400.0,-1.95,124296,12576000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
80,034730,SK,725000.0,0.14,121343,89229000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
81,010060,OCI홀딩스,248000.0,-3.31,120969,30913000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,negative_change_rate,
82,032350,롯데관광개발,16210.0,-4.48,115988,1886000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
83,064350,현대로템,204000.0,-1.45,112374,23423000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
84,251270,넷마블,38450.0,-5.88,112360,4412000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,entertainment_game,,negative_change_rate,
85,267270,HD건설기계,132900.0,-2.78,111809,14919000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
86,329180,HD현대중공업,639000.0,-4.2,110200,71208000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,negative_change_rate,
87,055550,신한지주,97700.0,-3.17,109173,10770000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
88,009420,한올바이오파마,49700.0,-2.17,107279,5301000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
89,073240,금호타이어,4530.0,-3.72,104871,479000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
90,086280,현대글로비스,205000.0,-7.87,102923,21728000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,,negative_change_rate,
91,377300,카카오페이,42400.0,-3.64,102921,4433000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,negative_change_rate,
92,120110,코오롱인더,64400.0,1.26,99941,6367000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
93,062040,산일전기,229000.0,-2.76,99151,22898000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
94,079550,LIG디펜스앤에어로스페이스,848000.0,-0.47,98747,85801000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
95,460860,동국제강,9230.0,-0.54,96883,888000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,copper_wire,price_below_20000,
96,105560,KB금융,156900.0,-0.88,90067,14116000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
97,052690,한전기술,115300.0,-6.79,89690,10614000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
98,462870,시프트업,32400.0,-2.7,87308,2906000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
99,001500,현대차증권,8700.0,-2.79,87141,760000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
100,352820,하이브,213000.0,-4.7,86236,18630000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,entertainment_game,,negative_change_rate,
27,006360,GS건설,27100.0,2.07,545435,14600000000.0,,20260622 15:21,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,sector_rank_too_low(11>5),11.0
