rank,symbol,name,current_price,change_rate,volume,trading_value,market,collected_at,source_url,is_etf,is_etn,is_preferred,is_spac,is_reit,sector,subtheme,excluded_reason,sector_tv_rank
2,073240,금호타이어,4765.0,-10.43,2290002,11406000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
3,093370,후성,20300.0,8.56,1863780,35895000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
4,066570,LG전자,200500.0,1.93,1074407,222654000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
5,034020,두산에너빌리티,86000.0,-2.27,1015866,90978000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
6,010120,LS ELECTRIC,228000.0,1.79,986390,235031000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,True,False,False,False,False,power_grid,,etf_etn,
7,161000,애경케미칼,9780.0,-1.71,911105,9849000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
8,010690,화신,10560.0,-3.83,818831,9172000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
10,010140,삼성중공업,23750.0,-2.86,677975,16658000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,negative_change_rate,
11,204320,HL만도,49550.0,0.1,675855,35023000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,change_rate_below_min,
12,000500,가온전선,220500.0,15.69,614212,143447000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,electric_cable,change_rate_above_max,
13,000660,SK하이닉스,2624000.0,-0.15,596837,1579730000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,hbm,negative_change_rate,
14,064400,LG씨엔에스,79300.0,0.13,579153,47629000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
15,217590,티엠씨,12670.0,-0.16,539349,7409000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
16,028050,삼성E&A,47200.0,-0.94,509402,24239000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
17,037710,광주신세계,44300.0,-12.1,415146,19356000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
18,006800,미래에셋증권,43350.0,-0.46,344028,15074000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
19,009830,한화솔루션,34000.0,-3.68,342212,11928000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
20,001820,삼화콘덴서,141400.0,6.32,332031,46642000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
21,042660,한화오션,100600.0,-4.64,329338,34895000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,negative_change_rate,
22,005380,현대차,496500.0,-0.1,296327,150374000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,negative_change_rate,
23,454910,두산로보틱스,91300.0,-0.33,278924,26328000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,robotics,,negative_change_rate,
24,003490,대한항공,28450.0,0.35,274173,7747000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,change_rate_below_min,
25,100090,SK오션플랜트,14810.0,-4.14,270186,4106000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,price_below_20000,
26,062040,산일전기,227000.0,2.95,263896,62785000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
27,281820,케이씨텍,110300.0,21.34,251278,26076000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
28,015760,한국전력,38050.0,-0.52,237543,9186000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
29,035420,NAVER,200500.0,-1.72,192219,39340000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,negative_change_rate,
30,009420,한올바이오파마,67500.0,-2.17,183905,12505000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
31,006400,삼성SDI,496500.0,-3.03,174436,89328000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
32,017670,SK텔레콤,89700.0,-0.55,170149,15329000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
33,035720,카카오,35050.0,-2.23,163122,5826000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,negative_change_rate,
34,183190,아세아시멘트,9360.0,-9.74,157114,1517000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
35,006360,GS건설,25350.0,0.4,155901,3998000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,change_rate_below_min,
36,003200,일신방직,10250.0,-4.38,152790,1552000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
37,004980,성신양회,8200.0,-7.13,150026,1275000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
38,005440,현대지에프홀딩스,15870.0,4.07,137711,2131000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,price_below_20000,
39,009150,삼성전기,2129000.0,4.47,136029,284429000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
40,042700,한미반도체,258000.0,0.0,133495,35121000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,,negative_change_rate,
41,000720,현대건설,113800.0,-1.98,124484,14667000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
42,018260,삼성에스디에스,192100.0,-3.32,114684,22875000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
43,066970,엘앤에프,112300.0,-3.93,114486,13439000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,cathodic,negative_change_rate,
44,028260,삼성물산,463500.0,-1.59,112610,53313000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
45,012330,현대모비스,505000.0,0.6,107010,55235000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,change_rate_below_min,
46,082740,한화엔진,50500.0,-1.94,102638,5439000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
47,373220,LG에너지솔루션,372500.0,-6.99,100558,38791000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
48,007660,이수페타시스,110600.0,0.82,82171,9166000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
49,068270,셀트리온,179000.0,-0.11,81660,14492000000.0,,20260630 09:15,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,negative_change_rate,
