rank,symbol,name,current_price,change_rate,volume,trading_value,market,collected_at,source_url,is_etf,is_etn,is_preferred,is_spac,is_reit,sector,subtheme,excluded_reason,sector_tv_rank
4,073240,금호타이어,4935.0,4.11,1275556,6186000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
5,010140,삼성중공업,23950.0,1.91,1099840,26420000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,change_rate_below_min,
6,034020,두산에너빌리티,87500.0,1.51,1040117,92062000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,change_rate_below_min,
7,000660,SK하이닉스,2454000.0,1.2,983274,2425234000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,hbm,change_rate_below_min,
8,010120,LS ELECTRIC,220000.0,-4.14,472698,107826000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,True,False,False,False,False,power_grid,,etf_etn,
12,066570,LG전자,191200.0,0.1,315874,60798000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
14,161000,애경케미칼,9880.0,-3.33,283601,2884000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
16,042700,한미반도체,227500.0,-2.15,250979,58898000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,,negative_change_rate,
18,007660,이수페타시스,105800.0,-3.91,203211,22101000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
19,035420,NAVER,197600.0,0.92,185646,36677000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,change_rate_below_min,
21,402340,SK스퀘어,1647000.0,3.65,158121,258397000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
22,009150,삼성전기,1946000.0,-2.16,145874,288948000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
25,090460,비에이치,19560.0,-2.0,117697,2395000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
26,316140,우리금융지주,31150.0,1.3,115583,3569000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,change_rate_below_min,
27,017670,SK텔레콤,86100.0,-0.35,110842,9637000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
28,011200,HMM,19510.0,1.77,108488,2111000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
29,103590,일진전기,72800.0,-3.32,106605,8011000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
30,161890,한국콜마,117900.0,0.08,106525,12540000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,cosmetics_consumer,,change_rate_below_min,
32,000990,DB하이텍,113800.0,-5.72,100516,11962000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,power_grid,,negative_change_rate,
33,006400,삼성SDI,455000.0,-2.67,99183,46122000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,battery_ev,,negative_change_rate,
34,024110,기업은행,21500.0,0.94,96929,2073000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,change_rate_below_min,
36,068270,셀트리온,179800.0,-2.07,95182,17326000000.0,,20260706 09:40,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,bio_healthcare,,negative_change_rate,
