rank,symbol,name,current_price,change_rate,volume,trading_value,market,collected_at,source_url,is_etf,is_etn,is_preferred,is_spac,is_reit,sector,subtheme,excluded_reason,sector_tv_rank
85,064350,현대로템,204750.0,-1.09,106600,22239000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
86,329180,HD현대중공업,641000.0,-3.9,106477,68831000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,shipbuilding,,negative_change_rate,
87,009420,한올바이오파마,49100.0,-3.35,98458,4863000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,construction_machinery,,negative_change_rate,
88,377300,카카오페이,42300.0,-3.86,97783,4216000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,ai_data_center,,negative_change_rate,
89,055550,신한지주,97900.0,-2.97,97703,9647000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
90,120110,코오롱인더,64700.0,1.73,96643,6154000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,holding_company,,change_rate_below_min,
91,086280,현대글로비스,205000.0,-7.87,95247,20154000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,semiconductor,,negative_change_rate,
92,062040,산일전기,227000.0,-3.61,94918,21931000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
93,079550,LIG디펜스앤에어로스페이스,845000.0,-0.82,93878,81663000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,negative_change_rate,
94,073240,금호타이어,4520.0,-3.93,92599,424000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
95,460860,동국제강,9220.0,-0.65,89454,820000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,materials_copper,copper_wire,price_below_20000,
96,052690,한전기술,115400.0,-6.71,84806,10051000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
97,462870,시프트업,32250.0,-3.15,83887,2796000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,unknown,,unknown_sector,
98,001500,현대차증권,8720.0,-2.57,83290,726000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,auto,,price_below_20000,
99,105560,KB금융,156600.0,-1.07,83028,13012000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,finance,,negative_change_rate,
100,352820,하이브,213000.0,-4.7,82777,17893000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,entertainment_game,,negative_change_rate,
60,047810,한국항공우주,149700.0,2.18,175187,26066000000.0,,20260622 14:50,https://finance.naver.com/sise/nxt_sise_quant.naver,False,False,False,False,False,defense,,sector_rank_too_low(10>5),10.0
